point_estimate	std_error	z_score	p_value	SV_counts_cases	SV_counts_cases_max	number_of_cases_with_zero_SVs	total_cases	SV_counts_controls	SV_counts_controls_max	number_of_controls_with_zero_SVs	total_controls	number_of_unique_SVs	category_name
0.119488652048569	0.043001953	2.77867965784179	0.00545803215824523	592	5	384	772	3045	6	2499	4575	1552	DEL.RARE.PREDICTED_NONCODING_BREAKPOINT.ewing_and_osteosarcoma_tad_boundary.ANY.ANY.expressed_in_muscle_skeletal.protein_coding
0.349160148299333	0.126544939	2.75917907945203	0.00579467708998087	84	2	692	772	316	2	4277	4575	188	DEL.RARE.PREDICTED_NONCODING_BREAKPOINT.ewing_and_osteosarcoma_tad_boundary_conserved.PREDICTED_INTRONIC.ANY.ANY.protein_coding
0.730622903721494	0.265774837	2.74902963714918	0.00597719814573153	20	1	752	772	60	2	4517	4575	112	DUP.SINGLETON.ANY.recombination_hotspot.ANY.ANY.expressed_in_muscle_skeletal.protein_coding
0.245453106819784	0.089878527	2.73094269579856	0.00631534515337969	151	4	636	772	676	3	3975	4575	425	ANY.RARE.PREDICTED_NONCODING_BREAKPOINT.ewing_chromHMM15_Enh_conserved.PREDICTED_INTRONIC.ANY.ANY.protein_coding
0.0795738345783974	0.029242633	2.72115833681589	0.00650535938257992	1153	7	204	772	6176	11	1383	4575	2993	DEL.RARE.PREDICTED_NONCODING_BREAKPOINT.ewing_and_osteosarcoma_tad_boundary.ANY.ANY.ANY.protein_coding
-0.460411008250769	0.147374069	-3.12409782382251	0.00178351151023875	45	3	712	750	448	3	4073	4450	217	DEL.RARE.ANY.ewing_H3K27Ac_peak_conserved.PREDICTED_INTRONIC.lof_constrained.expressed_in_muscle_skeletal.protein_coding
2.00652246068819	0.743667252	2.69814551506994	0.00697269544341456	5	1	766	771	4	1	4571	4575	11	DUP.SINGLETON.ANY.ewing_encode_consensus_enhancers.PREDICTED_INTRONIC.ANY.expressed_in_muscle_skeletal.protein_coding
0.750318754807309	0.279672259	2.68285012424957	0.00729976962831367	18	1	754	772	46	2	4532	4575	20	CPX_or_INV.RARE.ANY.ewing_H3K27Ac_peak.PREDICTED_INTRONIC.lof_constrained.ANY.protein_coding
0.319978416484194	0.119635428	2.67461254440611	0.00748156599545954	85	3	693	772	365	3	4243	4575	224	ANY.RARE.PREDICTED_NONCODING_BREAKPOINT.fragile_site.PREDICTED_INTRONIC.ANY.ANY.cosmic_and_germline_CPGs
0.319978416484194	0.119635428	2.67461254440611	0.00748156599545954	85	3	693	772	365	3	4243	4575	224	ANY.RARE.ANY.fragile_site.PREDICTED_INTRONIC.ANY.ANY.cosmic_and_germline_CPGs
0.607363679360713	0.231333065	2.6254944547625	0.00865232182468142	23	2	753	772	69	2	4511	4575	43	DUP.RARE.PREDICTED_NONCODING_BREAKPOINT.ewing_and_osteosarcoma_atac_peaks_conserved.ANY.lof_constrained.expressed_in_muscle_skeletal.protein_coding
0.554742292033336	0.211930331	2.61756912951425	0.00885585483125164	32	2	740	771	103	2	4473	4575	47	INS_ALL.RARE.PREDICTED_NONCODING_BREAKPOINT.fragile_site.ANY.lof_constrained.ANY.cosmic_and_germline_CPGs
0.554742292033336	0.211930331	2.61756912951425	0.00885585483125164	32	2	740	771	103	2	4473	4575	47	INS_ALL.RARE.ANY.fragile_site.ANY.lof_constrained.ANY.cosmic_and_germline_CPGs
0.670295601765624	0.256291234	2.61536686723208	0.00891316613380579	20	2	753	772	54	2	4526	4575	26	CPX_or_INV.RARE.PREDICTED_NONCODING_BREAKPOINT.ewing_H3K27Ac_peak.ANY.lof_constrained.expressed_in_muscle_skeletal.protein_coding
0.385443334487613	0.147969441	2.60488471053704	0.00919051791538078	61	2	714	772	251	2	4333	4575	431	DUP.SINGLETON.ANY.ewing_and_osteosarcoma_atac_peaks.ANY.ANY.ANY.protein_coding
1.74163851822922	0.670621693	2.59705067165076	0.00940280518491346	5	1	766	771	6	1	4569	4575	13	DUP.SINGLETON.ANY.ewing_encode_consensus_enhancers.PREDICTED_INTRONIC.ANY.ANY.protein_coding
0.649917763418985	0.251550109	2.58365128921087	0.0097760580676512	20	1	752	772	61	2	4522	4575	42	DUP.RARE.ANY.ewing_H3K27Ac_peak.ANY.ANY.expressed_in_muscle_skeletal.cosmic_and_germline_CPGs
0.82815328678367	0.320757964	2.58186352243984	0.00982684372605387	15	2	736	750	31	2	4419	4449	23	DUP.RARE.PREDICTED_NONCODING_SPAN.ewing_and_osteosarcoma_atac_peaks.PREDICTED_INTERGENIC.ANY.ANY.cosmic_and_germline_CPGs
0.29002593041912	0.113135683	2.56352304355753	0.0103615822500239	93	3	689	772	394	3	4221	4575	178	ANY.RARE.PREDICTED_NONCODING_BREAKPOINT.ewing_and_osteosarcoma_tad_boundary_conserved.PREDICTED_INTRONIC.lof_constrained.ANY.protein_coding
0.29002593041912	0.113135683	2.56352304355753	0.0103615822500239	93	3	689	772	394	3	4221	4575	178	ANY.RARE.ANY.ewing_and_osteosarcoma_tad_boundary_conserved.PREDICTED_INTRONIC.lof_constrained.ANY.protein_coding
0.461838640191107	0.18028166	2.56176163560457	0.010414276704836	37	2	739	772	135	3	4450	4575	101	DUP.RARE.ANY.ewing_and_osteosarcoma_atac_peaks_conserved.ANY.lof_constrained.expressed_in_muscle_skeletal.protein_coding
1.32668500567896	0.518737113	2.55752860636166	0.0105418886994881	7	1	765	772	11	1	4564	4575	24	DUP.SINGLETON.PREDICTED_NONCODING_SPAN.ewing_H3K27Ac_peak.PREDICTED_INTRONIC.lof_constrained.ANY.protein_coding
0.289562398736593	0.113694227	2.54685225782478	0.010869944261154	102	2	656	750	433	3	4041	4450	745	DEL.SINGLETON.ANY.ewing_chromHMM15_Enh_conserved.ANY.ANY.ANY.protein_coding
0.0739650365848122	0.029059715	2.54527742563243	0.010919094913831	1166	8	201	772	6295	11	1351	4575	3099	DEL.RARE.ANY.ewing_and_osteosarcoma_tad_boundary.ANY.ANY.ANY.protein_coding
0.543698709466026	0.213763991	2.5434532117527	0.0109762756116793	28	2	745	772	94	3	4486	4575	106	DUP.RARE.PREDICTED_NONCODING_SPAN.ewing_H3K27Ac_peak_conserved.PREDICTED_INTERGENIC.ANY.ANY.protein_coding
1.23664899800069	0.486575852	2.54153384907537	0.0110367258960356	8	2	742	749	8	2	4401	4408	17	DUP.RARE.ANY.ewing_H3K27Ac_peak.PREDICTED_INTERGENIC.lof_constrained.ANY.cosmic_and_germline_CPGs
0.315754640997706	0.124960852	2.52682849023553	0.011509769539562	87	3	668	750	360	2	4106	4450	660	ANY.SINGLETON.ANY.recombination_hotspot_conserved.PREDICTED_INTERGENIC.ANY.ANY.protein_coding
-1.35052503284638	0.459766584	-2.93741450519679	0.00330961413139037	5	1	745	750	93	2	4360	4450	137	DEL.SINGLETON.ANY.ewing_H3K27Ac_peak.PREDICTED_INTERGENIC.lof_constrained.expressed_in_muscle_skeletal.protein_coding
0.912754559210279	0.362957136	2.51477232069155	0.0119109276083373	12	1	759	771	25	2	4550	4574	48	ANY.SINGLETON.ANY.ewing_encode_consensus_enhancers.PREDICTED_INTRONIC.ANY.expressed_in_muscle_skeletal.protein_coding
1.18226101343151	0.471257918	2.50873453426306	0.0121164503739742	8	1	742	750	14	1	4435	4449	27	ANY.SINGLETON.PREDICTED_NONCODING_SPAN.recombination_hotspot.PREDICTED_INTRONIC.ANY.expressed_in_muscle_skeletal.protein_coding
0.901570800356887	0.359539364	2.5075718839979	0.0121563852518613	12	1	735	747	25	2	4373	4397	15	DUP.RARE.PREDICTED_NONCODING_SPAN.ewing_and_osteosarcoma_atac_peaks.PREDICTED_INTERGENIC.ANY.expressed_in_muscle_skeletal.cosmic_and_germline_CPGs
-0.281329946003269	0.096568867	-2.91325718881292	0.00357679880021597	121	3	638	750	935	4	3637	4450	510	DEL.RARE.ANY.ewing_and_osteosarcoma_atac_peaks.ANY.lof_constrained.ANY.protein_coding
0.763951644604434	0.306469582	2.49274867547682	0.0126758533405451	16	2	735	750	36	2	4414	4449	29	DUP.RARE.PREDICTED_NONCODING_SPAN.ewing_and_osteosarcoma_atac_peaks.ANY.ANY.ANY.cosmic_and_germline_CPGs
-0.355903863576131	0.12248782	-2.90562656414435	0.00366518587378941	67	3	693	750	590	3	3953	4450	285	DEL.RARE.ANY.ewing_H3K27Ac_peak_conserved.PREDICTED_INTRONIC.lof_constrained.ANY.protein_coding
-0.351562257202721	0.121009355	-2.90524858348944	0.00366961529073671	73	3	686	750	612	4	3911	4450	377	ANY.RARE.ANY.ewing_and_osteosarcoma_atac_peaks.PREDICTED_INTERGENIC.lof_constrained.ANY.protein_coding
0.355898786793876	0.143843489	2.4742085253082	0.0133531731934629	64	2	688	750	251	2	4211	4450	463	ANY.SINGLETON.PREDICTED_NONCODING_SPAN.ewing_H3K27Ac_peak_conserved.ANY.ANY.ANY.protein_coding
0.54640638252668	0.221619923	2.46551111077987	0.0136817931848737	29	2	744	772	94	2	4482	4575	46	INS_ALL.RARE.PREDICTED_NONCODING_BREAKPOINT.fragile_site.PREDICTED_INTRONIC.lof_constrained.ANY.cosmic_and_germline_CPGs
0.54640638252668	0.221619923	2.46551111077987	0.0136817931848737	29	2	744	772	94	2	4482	4575	46	INS_ALL.RARE.ANY.fragile_site.PREDICTED_INTRONIC.lof_constrained.ANY.cosmic_and_germline_CPGs
-2.71677900770225	1.447489482	-1.87689032734695	0.0605331268529795	0	0	750	750	44	2	4408	4451	18	INS_ALL.RARE.PREDICTED_NONCODING_BREAKPOINT.ewing_and_osteosarcoma_tad_boundary.PREDICTED_PROMOTER.ANY.ANY.protein_coding
-2.71677900770225	1.447489482	-1.87689032734695	0.0605331268529795	0	0	750	750	44	2	4408	4451	18	INS_ALL.RARE.ANY.ewing_and_osteosarcoma_tad_boundary.PREDICTED_PROMOTER.ANY.ANY.protein_coding
1.39250369421522	0.565786832	2.46118081131875	0.0138480556946376	6	1	765	771	9	1	4566	4575	14	DUP.RARE.ANY.ewing_encode_consensus_enhancers.PREDICTED_INTRONIC.ANY.expressed_in_muscle_skeletal.protein_coding
0.39002012320264	0.158984841	2.45319063597164	0.0141595276154858	53	2	721	772	198	2	4385	4575	123	ANY.RARE.PREDICTED_NONCODING_BREAKPOINT.fragile_site.ANY.lof_constrained.ANY.cosmic_and_germline_CPGs
0.39002012320264	0.158984841	2.45319063597164	0.0141595276154858	53	2	721	772	198	2	4385	4575	123	ANY.RARE.ANY.fragile_site.ANY.lof_constrained.ANY.cosmic_and_germline_CPGs
0.753631964834599	0.308889507	2.43981083123876	0.0146949546656398	17	1	733	750	37	1	4413	4450	84	ANY.SINGLETON.PREDICTED_NONCODING_SPAN.ewing_ABC_MAX_enhancer_conserved.ANY.lof_constrained.ANY.protein_coding
-0.291774282622978	0.102482284	-2.84707045193273	0.00441235962531207	100	3	664	750	811	4	3766	4450	476	DEL.RARE.ANY.ewing_H3K27Ac_peak_conserved.PREDICTED_INTRONIC.ANY.expressed_in_muscle_skeletal.protein_coding
0.830431591378337	0.342219579	2.42660456133147	0.0152408577974152	13	1	734	747	29	2	4369	4397	19	DUP.RARE.PREDICTED_NONCODING_SPAN.ewing_and_osteosarcoma_atac_peaks.ANY.ANY.expressed_in_muscle_skeletal.cosmic_and_germline_CPGs
0.594674115831903	0.245087484	2.42637488510798	0.0152505077505889	21	2	754	772	60	2	4519	4575	16	DUP.RARE.PREDICTED_NONCODING_BREAKPOINT.ewing_and_osteosarcoma_tad_boundary.ANY.ANY.expressed_in_muscle_skeletal.cosmic_and_germline_CPGs
0.594674115831903	0.245087484	2.42637488510798	0.0152505077505889	21	2	754	772	60	2	4519	4575	16	DUP.RARE.ANY.ewing_and_osteosarcoma_tad_boundary.ANY.ANY.expressed_in_muscle_skeletal.cosmic_and_germline_CPGs
0.561997362890287	0.232204453	2.42026953242919	0.0155090068228333	23	2	750	772	76	2	4508	4575	55	DUP.RARE.ANY.ewing_H3K27Ac_peak.ANY.ANY.ANY.cosmic_and_germline_CPGs
1.76156775371998	0.729790963	2.41379770787868	0.0157872247414405	5	1	767	772	4	1	4571	4575	11	DUP.SINGLETON.PREDICTED_NONCODING_BREAKPOINT.ewing_H3K27Ac_peak.ANY.lof_constrained.expressed_in_muscle_skeletal.cosmic_and_germline_CPGs
1.76156775371998	0.729790963	2.41379770787868	0.0157872247414405	5	1	767	772	4	1	4571	4575	11	DUP.SINGLETON.PREDICTED_NONCODING_BREAKPOINT.ewing_H3K27Ac_peak.ANY.lof_constrained.ANY.cosmic_and_germline_CPGs
1.61933265293976	0.673590947	2.40402971588596	0.0162154551128372	5	1	767	772	5	1	4570	4575	11	CPX_or_INV.SINGLETON.ANY.ewing_H3K27Ac_peak_conserved.PREDICTED_INTRONIC.lof_constrained.ANY.protein_coding
1.40403973999094	0.585077209	2.39975120957231	0.0164062182660322	6	1	742	748	7	1	4440	4447	15	ANY.SINGLETON.PREDICTED_NONCODING_SPAN.recombination_hotspot.PREDICTED_INTRONIC.lof_constrained.expressed_in_muscle_skeletal.protein_coding
0.517391605273512	0.216183106	2.39330267219637	0.0166974603419447	28	3	746	771	82	2	4494	4573	13	DUP.RARE.PREDICTED_NONCODING_BREAKPOINT.ewing_and_osteosarcoma_tad_boundary.PREDICTED_INTRONIC.ANY.ANY.cosmic_and_germline_CPGs
0.517391605273512	0.216183106	2.39330267219637	0.0166974603419447	28	3	746	771	82	2	4494	4573	13	DUP.RARE.ANY.ewing_and_osteosarcoma_tad_boundary.PREDICTED_INTRONIC.ANY.ANY.cosmic_and_germline_CPGs
0.208706930554909	0.087219301	2.39289845437891	0.0167158667231907	168	2	599	750	773	3	3755	4450	1357	ANY.SINGLETON.PREDICTED_NONCODING_SPAN.ewing_and_osteosarcoma_atac_peaks_conserved.ANY.ANY.ANY.protein_coding
0.374943717308798	0.157496623	2.38064607460693	0.017282307519842	55	1	717	772	233	2	4349	4575	379	DUP.SINGLETON.ANY.recombination_hotspot.ANY.ANY.ANY.protein_coding
0.361072153074121	0.151766319	2.37913230981191	0.0173534459626836	57	2	695	750	221	3	4239	4450	385	DEL.SINGLETON.ANY.ewing_chromHMM15_Enh_conserved.PREDICTED_INTRONIC.ANY.ANY.protein_coding
0.144727715804337	0.061104435	2.36853046434907	0.0178589095448285	307	4	507	750	1563	4	3206	4450	1032	DEL.RARE.ANY.ewing_chromHMM15_Enh_conserved.ANY.ANY.ANY.protein_coding
0.385033349040418	0.162935571	2.36310184864678	0.0181226882976499	50	2	724	772	188	2	4395	4575	120	ANY.RARE.PREDICTED_NONCODING_BREAKPOINT.fragile_site.PREDICTED_INTRONIC.lof_constrained.ANY.cosmic_and_germline_CPGs
0.385033349040418	0.162935571	2.36310184864678	0.0181226882976499	50	2	724	772	188	2	4395	4575	120	ANY.RARE.ANY.fragile_site.PREDICTED_INTRONIC.lof_constrained.ANY.cosmic_and_germline_CPGs
0.656512354515219	0.278908332	2.35386426001508	0.0185793943033837	16	2	759	772	45	2	4533	4575	27	DUP.RARE.PREDICTED_NONCODING_BREAKPOINT.ewing_and_osteosarcoma_atac_peaks_conserved.PREDICTED_INTRONIC.lof_constrained.expressed_in_muscle_skeletal.protein_coding
1.40469662444022	0.598765648	2.34598733099034	0.0189767524892075	4	2	747	750	9	1	4441	4450	13	DEL.RARE.PREDICTED_NONCODING_SPAN.ewing_encode_consensus_enhancers_conserved.PREDICTED_INTERGENIC.ANY.expressed_in_muscle_skeletal.cosmic_and_germline_CPGs
1.40469662444022	0.598765648	2.34598733099034	0.0189767524892075	4	2	747	750	9	1	4441	4450	13	DEL.RARE.ANY.ewing_encode_consensus_enhancers_conserved.PREDICTED_INTERGENIC.ANY.expressed_in_muscle_skeletal.cosmic_and_germline_CPGs
1.28090086728129	0.546349059	2.34447345736398	0.0190539666782994	6	1	765	771	11	1	4564	4575	16	DUP.RARE.ANY.ewing_encode_consensus_enhancers.PREDICTED_INTRONIC.ANY.ANY.protein_coding
0.717420274722779	0.307343078	2.3342652757671	0.0195818357832571	15	1	757	772	48	2	4528	4575	89	DUP.SINGLETON.ANY.recombination_hotspot.PREDICTED_INTERGENIC.ANY.expressed_in_muscle_skeletal.protein_coding
1.21858701030346	0.522392115	2.3327055966445	0.0196636022604921	7	1	765	772	10	1	4565	4575	25	DUP.SINGLETON.ANY.ewing_encode_consensus_enhancers.ANY.ANY.expressed_in_muscle_skeletal.protein_coding
0.310959543414214	0.133438986	2.33035001790416	0.0197876591740707	74	2	679	750	309	3	4158	4450	548	ANY.SINGLETON.ANY.ewing_chromHMM15_Enh_conserved.PREDICTED_INTRONIC.ANY.ANY.protein_coding
-0.405040950883457	0.147479875	-2.7464150677064	0.00602504838718299	51	3	705	750	443	4	4038	4450	265	ANY.RARE.PREDICTED_NONCODING_SPAN.ewing_and_osteosarcoma_atac_peaks.PREDICTED_INTERGENIC.lof_constrained.ANY.protein_coding
1.61360894907119	0.692828228	2.32901732905604	0.0198581476924316	4	1	741	745	6	1	4432	4438	17	DEL.SINGLETON.PREDICTED_NONCODING_BREAKPOINT.ewing_and_osteosarcoma_atac_peaks_conserved.PREDICTED_INTERGENIC.ANY.ANY.cosmic_and_germline_CPGs
0.580471382245134	0.24995638	2.32229072226576	0.0202172867783105	21	2	731	750	64	2	4389	4450	51	ANY.RARE.PREDICTED_NONCODING_SPAN.ewing_and_osteosarcoma_atac_peaks.PREDICTED_INTERGENIC.ANY.expressed_in_muscle_skeletal.cosmic_and_germline_CPGs
0.581188053948962	0.250946695	2.31598210109506	0.020559245993681	20	2	753	772	60	2	4521	4575	32	CPX_or_INV.RARE.ANY.ewing_H3K27Ac_peak.ANY.lof_constrained.expressed_in_muscle_skeletal.protein_coding
0.396427024971904	0.171670784	2.30922825500642	0.0209309184486978	46	2	727	772	181	2	4399	4575	83	INS_ALL.RARE.PREDICTED_NONCODING_BREAKPOINT.fragile_site.ANY.ANY.ANY.cosmic_and_germline_CPGs
0.396427024971904	0.171670784	2.30922825500642	0.0209309184486978	46	2	727	772	181	2	4399	4575	83	INS_ALL.RARE.ANY.fragile_site.ANY.ANY.ANY.cosmic_and_germline_CPGs
-1.00402451198668	0.36851122	-2.72454258512585	0.00643906259206884	8	1	742	750	129	3	4327	4450	56	ANY.RARE.PREDICTED_NONCODING_BREAKPOINT.ewing_ABC_MAX_enhancer_conserved.PREDICTED_INTRONIC.ANY.expressed_in_muscle_skeletal.protein_coding
0.855087691908891	0.371873243	2.29940633805937	0.021481876382103	12	1	738	750	27	1	4423	4450	42	DEL.RARE.PREDICTED_NONCODING_SPAN.ewing_H3K27Ac_peak_conserved.PREDICTED_INTERGENIC.lof_constrained.expressed_in_muscle_skeletal.protein_coding
1.02810376803012	0.448273209	2.29347582543153	0.0218206255866471	7	2	759	764	17	1	4547	4564	18	INS_ALL.RARE.PREDICTED_NONCODING_BREAKPOINT.ewing_and_osteosarcoma_tad_boundary_conserved.PREDICTED_UTR.ANY.ANY.protein_coding
1.02810376803012	0.448273209	2.29347582543153	0.0218206255866471	7	2	759	764	17	1	4547	4564	18	INS_ALL.RARE.ANY.ewing_and_osteosarcoma_tad_boundary_conserved.PREDICTED_UTR.ANY.ANY.protein_coding
0.574321093208087	0.250509839	2.29260892706129	0.0218705299709632	22	1	750	772	75	2	4502	4575	140	DUP.SINGLETON.ANY.ewing_H3K27Ac_peak_conserved.ANY.ANY.expressed_in_muscle_skeletal.protein_coding
0.406007192790586	0.177760513	2.28401226987113	0.0223708098513161	41	2	711	750	164	2	4293	4450	125	ANY.RARE.ANY.ewing_and_osteosarcoma_atac_peaks.ANY.ANY.expressed_in_muscle_skeletal.cosmic_and_germline_CPGs
0.37850931564774	0.166136726	2.27830007705665	0.0227087050816655	48	2	725	772	174	2	4411	4575	123	DEL.RARE.ANY.ewing_and_osteosarcoma_tad_boundary_conserved.PREDICTED_INTRONIC.ANY.expressed_in_muscle_skeletal.protein_coding
1.31263187191142	0.57637199	2.27740399374962	0.0227621118360809	6	1	766	772	8	1	4567	4575	22	DUP.SINGLETON.PREDICTED_NONCODING_SPAN.ewing_encode_consensus_enhancers.ANY.ANY.expressed_in_muscle_skeletal.protein_coding
0.226362176790193	0.099404801	2.27717549366849	0.0227757479394309	119	3	670	772	510	3	4115	4575	226	DEL.RARE.PREDICTED_NONCODING_BREAKPOINT.ewing_H3K27Ac_peak.PREDICTED_PROMOTER.ANY.ANY.protein_coding
0.753179274645048	0.331093334	2.27482464097283	0.0229164514405307	13	1	759	772	38	2	4538	4575	80	DUP.SINGLETON.PREDICTED_NONCODING_SPAN.ewing_H3K27Ac_peak_conserved.PREDICTED_INTERGENIC.ANY.ANY.protein_coding
1.47126472678366	0.648086991	2.27016549817409	0.0231975435070819	5	1	766	771	6	1	4566	4572	19	ANY.SINGLETON.ANY.ewing_chromHMM15_Enh_conserved.PREDICTED_INTERGENIC.lof_constrained.expressed_in_muscle_skeletal.cosmic_and_germline_CPGs
0.425643338573489	0.187895867	2.26531506716691	0.0234933520885525	38	2	715	750	132	2	4321	4450	100	ANY.RARE.PREDICTED_NONCODING_SPAN.ewing_and_osteosarcoma_atac_peaks.ANY.ANY.ANY.cosmic_and_germline_CPGs
