point_estimate	std_error	z_score	p_value	SV_counts_cases	SV_counts_cases_max	number_of_cases_with_zero_SVs	total_cases	SV_counts_controls	SV_counts_controls_max	number_of_controls_with_zero_SVs	total_controls	number_of_unique_SVs	category_name
-0.24147907739329	0.291721378610308	-0.827772988540091	0.407799074731718	13	1	675	688	117	2	4716	4830	37	CPX_or_INV.RARE.PREDICTED_LOF_or_PREDICTED_PARTIAL_EXON_DUP.lof_constrained.expressed_in_adrenal_gland.protein_coding
-0.179583317490338	0.26235894506161	-0.684494738489539	0.493662810680539	16	2	673	688	135	2	4699	4830	58	CPX_or_INV.RARE.PREDICTED_LOF_or_PREDICTED_PARTIAL_EXON_DUP.lof_constrained.ANY.protein_coding
-0.447563567927211	0.321135717600258	-1.39368978098016	0.163411303448995	10	2	679	688	114	2	4723	4830	32	CPX_or_INV.RARE.PREDICTED_LOF_or_PREDICTED_PARTIAL_EXON_DUP.missense_constrained.expressed_in_adrenal_gland.protein_coding
-0.482416104319343	0.30445098197972	-1.58454441888276	0.113069881822563	11	2	678	688	131	2	4708	4830	36	CPX_or_INV.RARE.PREDICTED_LOF_or_PREDICTED_PARTIAL_EXON_DUP.missense_constrained.ANY.protein_coding
0.107522308856581	0.320214006182343	0.335782654039665	0.737034771560134	11	1	677	688	70	2	4763	4830	39	CPX_or_INV.RARE.PREDICTED_LOF_or_PREDICTED_PARTIAL_EXON_DUP.unconstrained.expressed_in_adrenal_gland.protein_coding
0.0629256161244222	0.182107658523451	0.345540745703009	0.729687883734965	34	1	654	688	227	2	4615	4830	98	CPX_or_INV.RARE.PREDICTED_LOF_or_PREDICTED_PARTIAL_EXON_DUP.unconstrained.ANY.protein_coding
-0.0435694140073222	0.158372611476687	-0.275106999885114	0.783234033877194	43	2	648	688	325	3	4528	4830	166	CPX_or_INV.RARE.PREDICTED_LOF_or_PREDICTED_PARTIAL_EXON_DUP.ANY.expressed_in_adrenal_gland.protein_coding
0.185519591708284	0.43608407131965	0.425421619154483	0.670529348777036	6	1	682	688	32	2	4799	4830	11	CPX_or_INV.RARE.PREDICTED_LOF_or_PREDICTED_PARTIAL_EXON_DUP.ANY.expressed_in_adrenal_gland.cosmic_cancer_genes
0.102936148545382	0.104697413238423	0.983177572028169	0.325520051074706	103	2	597	688	662	3	4227	4830	343	CPX_or_INV.RARE.PREDICTED_LOF_or_PREDICTED_PARTIAL_EXON_DUP.ANY.ANY.protein_coding
0.053283494655434	0.433949577843233	0.122787294598275	0.902275535564481	6	1	682	688	36	2	4795	4830	15	CPX_or_INV.RARE.PREDICTED_LOF_or_PREDICTED_PARTIAL_EXON_DUP.ANY.ANY.cosmic_cancer_genes
-0.18653448462123	0.282234016786635	-0.660921340187875	0.508662759720169	14	1	674	688	118	2	4715	4830	40	CPX_or_INV.RARE.ANY.lof_constrained.expressed_in_adrenal_gland.protein_coding
-0.135109993591029	0.255374322112614	-0.529066479641787	0.59675933358971	17	2	672	688	136	2	4698	4830	60	CPX_or_INV.RARE.ANY.lof_constrained.ANY.protein_coding
-0.286082626497021	0.292230197186286	-0.978963259962671	0.327598133185291	12	2	678	688	115	2	4722	4830	36	CPX_or_INV.RARE.ANY.missense_constrained.expressed_in_adrenal_gland.protein_coding
-0.334740521229178	0.279209338457526	-1.19888726888015	0.230571782737994	13	2	677	688	132	2	4707	4830	40	CPX_or_INV.RARE.ANY.missense_constrained.ANY.protein_coding
0.753529999933924	0.388612412014584	1.93902710422344	0.0524980378656341	9	1	626	635	30	1	4668	4698	40	DUP.RARE.PREDICTED_INTRAGENIC_EXON_DUP.missense_constrained.ANY.protein_coding
0.0619176067451387	0.316019524397516	0.195929687772245	0.844665200111299	11	1	677	688	75	2	4759	4830	43	CPX_or_INV.RARE.ANY.unconstrained.expressed_in_adrenal_gland.protein_coding
0.0196349032272203	0.168371992986907	0.116616207237905	0.907164193840132	38	1	650	688	267	2	4584	4830	115	CPX_or_INV.RARE.ANY.unconstrained.ANY.protein_coding
-0.023491411208744	0.154044364025819	-0.152497699979511	0.878794404372506	45	2	647	688	337	3	4519	4830	178	CPX_or_INV.RARE.ANY.ANY.expressed_in_adrenal_gland.protein_coding
0.342694432560204	0.409680285211578	0.836492369612612	0.402877967596067	7	1	681	688	32	2	4799	4830	12	CPX_or_INV.RARE.ANY.ANY.expressed_in_adrenal_gland.cosmic_cancer_genes
0.0824007109021742	0.101745331673211	0.809872153808797	0.41801365758556	107	2	595	688	705	3	4195	4830	365	CPX_or_INV.RARE.ANY.ANY.ANY.protein_coding
0.189697781734082	0.406011556376483	0.46722261658528	0.640340614087693	7	1	681	688	37	2	4794	4830	17	CPX_or_INV.RARE.ANY.ANY.ANY.cosmic_cancer_genes
1.71867480112864	0.613817583695753	2.79997648614205	0.00511063291871846	5	1	683	688	7	1	4823	4830	14	CPX_or_INV.SINGLETON.PREDICTED_COPY_GAIN.ANY.expressed_in_adrenal_gland.protein_coding
1.83536708311408	0.517982655715485	3.54329833800883	0.000395155398562168	7	1	681	688	10	1	4820	4830	23	CPX_or_INV.SINGLETON.PREDICTED_COPY_GAIN.ANY.ANY.protein_coding
-0.412535539922562	1.05960598043525	-0.389329191737015	0.69703264455246	1	1	687	688	9	1	4821	4830	12	CPX_or_INV.SINGLETON.PREDICTED_INTRAGENIC_EXON_DUP.ANY.expressed_in_adrenal_gland.protein_coding
-1.14548066097916	1.02817093353276	-1.11409554931039	0.265238197810629	1	1	687	688	21	1	4809	4830	26	CPX_or_INV.SINGLETON.PREDICTED_INTRAGENIC_EXON_DUP.ANY.ANY.protein_coding
0.281136884678401	0.637711576557198	0.440852722473959	0.659319622137163	3	1	685	688	16	1	4814	4830	24	CPX_or_INV.SINGLETON.PREDICTED_LOF_or_PREDICTED_PARTIAL_EXON_DUP.lof_constrained.expressed_in_adrenal_gland.protein_coding
-0.381727177734109	0.611885983807217	-0.623853443020485	0.532723838118447	3	1	685	688	29	1	4801	4830	42	CPX_or_INV.SINGLETON.PREDICTED_LOF_or_PREDICTED_PARTIAL_EXON_DUP.lof_constrained.ANY.protein_coding
-0.179815136182065	0.756349906373269	-0.237740673551856	0.812082235006692	2	1	686	688	16	1	4814	4830	19	CPX_or_INV.SINGLETON.PREDICTED_LOF_or_PREDICTED_PARTIAL_EXON_DUP.missense_constrained.expressed_in_adrenal_gland.protein_coding
0.391400189205389	0.315667341572107	1.23991347111207	0.215007400700707	11	2	679	688	50	2	4782	4830	46	DUP.RARE.PREDICTED_INTRAGENIC_EXON_DUP.unconstrained.expressed_in_adrenal_gland.protein_coding
-0.0649856799015089	0.167221180015694	-0.388621105863562	0.697556451488082	35	2	657	686	273	3	4587	4830	136	DUP.RARE.PREDICTED_INTRAGENIC_EXON_DUP.unconstrained.ANY.protein_coding
-0.269282003498629	0.753667240810741	-0.357295619229721	0.720870509196427	2	1	686	688	17	1	4813	4830	20	CPX_or_INV.SINGLETON.PREDICTED_LOF_or_PREDICTED_PARTIAL_EXON_DUP.missense_constrained.ANY.protein_coding
0.373023700536318	0.498158220955806	0.748805670255938	0.453974341625514	5	1	683	688	24	1	4806	4830	31	CPX_or_INV.SINGLETON.PREDICTED_LOF_or_PREDICTED_PARTIAL_EXON_DUP.unconstrained.expressed_in_adrenal_gland.protein_coding
0.175958694501219	0.38034508490984	0.462629074181225	0.643630264920688	8	1	680	688	48	2	4783	4830	67	CPX_or_INV.SINGLETON.PREDICTED_LOF_or_PREDICTED_PARTIAL_EXON_DUP.unconstrained.ANY.protein_coding
0.479908360349322	0.254847751147076	1.88311789368061	0.0596843927796474	20	1	668	688	85	1	4745	4830	117	CPX_or_INV.SINGLETON.PREDICTED_LOF_or_PREDICTED_PARTIAL_EXON_DUP.ANY.expressed_in_adrenal_gland.protein_coding
0.254405190570031	0.201351470725902	1.263488116838	0.206413814512609	30	2	659	688	162	2	4671	4830	232	CPX_or_INV.SINGLETON.PREDICTED_LOF_or_PREDICTED_PARTIAL_EXON_DUP.ANY.ANY.protein_coding
0.452747088672342	0.564942495274774	0.801403846336851	0.422897889148179	4	1	684	688	17	1	4813	4830	27	CPX_or_INV.SINGLETON.ANY.lof_constrained.expressed_in_adrenal_gland.protein_coding
-0.154087481641326	0.538235603428656	-0.286282588256446	0.774661692859601	4	1	684	688	30	1	4800	4830	44	CPX_or_INV.SINGLETON.ANY.lof_constrained.ANY.protein_coding
0.433437675032403	0.563562750970279	0.769102773890146	0.441832301620266	4	1	684	688	17	1	4813	4830	23	CPX_or_INV.SINGLETON.ANY.missense_constrained.expressed_in_adrenal_gland.protein_coding
0.352748770424944	0.560343402099926	0.629522484074932	0.529007053630276	4	1	684	688	18	1	4812	4830	24	CPX_or_INV.SINGLETON.ANY.missense_constrained.ANY.protein_coding
0.312405200745349	0.494305049240831	0.632008920857981	0.527381047987728	5	1	683	688	27	1	4803	4830	34	CPX_or_INV.SINGLETON.ANY.unconstrained.expressed_in_adrenal_gland.protein_coding
0.271354065676164	0.343492022678993	0.789986514271267	0.429535644136747	10	1	678	688	56	2	4775	4830	80	CPX_or_INV.SINGLETON.ANY.unconstrained.ANY.protein_coding
0.488990698030148	0.248689207842129	1.96627228930885	0.0492671659842763	21	1	667	688	91	1	4739	4830	125	CPX_or_INV.SINGLETON.ANY.ANY.expressed_in_adrenal_gland.protein_coding
0.218366404510105	0.19689902516177	1.10902735211968	0.267418382603984	31	2	658	688	176	2	4658	4830	249	CPX_or_INV.SINGLETON.ANY.ANY.ANY.protein_coding
0.322690847282307	0.790765933178749	0.408073784849511	0.683219505564902	2	1	686	688	9	1	4821	4830	11	CPX_or_INV.SINGLETON.ANY.ANY.ANY.cosmic_cancer_genes
0.418637155443324	0.139114376037205	3.00930189509215	0.00261848782338258	60	2	632	687	273	3	4568	4828	221	DUP.RARE.PREDICTED_INTRAGENIC_EXON_DUP.ANY.expressed_in_adrenal_gland.protein_coding
-0.559910396540776	0.42570253171808	-1.31526207814891	0.188421838234962	6	1	679	685	77	2	4753	4829	36	INS_ALL.RARE.PREDICTED_LOF_or_PREDICTED_PARTIAL_EXON_DUP.unconstrained.ANY.protein_coding
0.151991367442877	0.365238213264789	0.416143114063168	0.677305282931734	9	1	677	686	57	1	4773	4830	38	INS_ALL.RARE.PREDICTED_LOF_or_PREDICTED_PARTIAL_EXON_DUP.ANY.expressed_in_adrenal_gland.protein_coding
-0.384603979072891	0.256433040695324	-1.49982224611161	0.133660453188951	17	2	671	687	185	2	4647	4830	107	INS_ALL.RARE.PREDICTED_LOF_or_PREDICTED_PARTIAL_EXON_DUP.ANY.ANY.protein_coding
-0.559910396540776	0.42570253171808	-1.31526207814891	0.188421838234962	6	1	679	685	77	2	4753	4829	36	INS_ALL.RARE.ANY.unconstrained.ANY.protein_coding
0.151991367442877	0.365238213264789	0.416143114063168	0.677305282931734	9	1	677	686	57	1	4773	4830	38	INS_ALL.RARE.ANY.ANY.expressed_in_adrenal_gland.protein_coding
-0.384603979072891	0.256433040695324	-1.49982224611161	0.133660453188951	17	2	671	687	185	2	4647	4830	107	INS_ALL.RARE.ANY.ANY.ANY.protein_coding
-0.00959980923167589	0.624607460291105	-0.0153693476975152	0.987737517531936	3	1	683	686	21	1	4809	4830	30	INS_ALL.SINGLETON.PREDICTED_LOF_or_PREDICTED_PARTIAL_EXON_DUP.unconstrained.ANY.protein_coding
0.748471042683801	0.476248223635198	1.5715986024488	0.116043670796254	6	1	680	686	20	1	4810	4830	32	INS_ALL.SINGLETON.PREDICTED_LOF_or_PREDICTED_PARTIAL_EXON_DUP.ANY.expressed_in_adrenal_gland.protein_coding
0.0678250312904626	0.365269324057436	0.18568499138405	0.852691798771843	9	1	678	687	58	1	4772	4830	83	INS_ALL.SINGLETON.PREDICTED_LOF_or_PREDICTED_PARTIAL_EXON_DUP.ANY.ANY.protein_coding
-0.00959980923167589	0.624607460291105	-0.0153693476975152	0.987737517531936	3	1	683	686	21	1	4809	4830	30	INS_ALL.SINGLETON.ANY.unconstrained.ANY.protein_coding
0.748471042683801	0.476248223635198	1.5715986024488	0.116043670796254	6	1	680	686	20	1	4810	4830	32	INS_ALL.SINGLETON.ANY.ANY.expressed_in_adrenal_gland.protein_coding
0.0678250312904626	0.365269324057436	0.18568499138405	0.852691798771843	9	1	678	687	58	1	4772	4830	83	INS_ALL.SINGLETON.ANY.ANY.ANY.protein_coding
0.444947518244634	0.231299831897427	1.92368284315032	0.0543943498625515	21	2	666	685	100	2	4733	4827	109	ANY.RARE.PREDICTED_COPY_GAIN.lof_constrained.expressed_in_adrenal_gland.protein_coding
0.383003755164706	0.222225201975793	1.72349378810071	0.0847992675578187	23	2	664	685	116	2	4717	4827	131	ANY.RARE.PREDICTED_COPY_GAIN.lof_constrained.ANY.protein_coding
0.00675693156596762	1.07224630091827	0.00630165994527657	0.994972036099766	1	1	629	630	8	1	4687	4695	14	ANY.RARE.PREDICTED_COPY_GAIN.lof_constrained.ANY.cosmic_cancer_genes
0.159340083229642	0.0755460723057639	2.10917759674826	0.0349292549331014	142	6	576	686	811	8	4139	4827	542	DUP.RARE.PREDICTED_INTRAGENIC_EXON_DUP.ANY.ANY.protein_coding
0.390999079749613	0.503828675014569	0.776055629899007	0.437716140197935	5	1	621	626	22	1	4626	4648	12	DUP.RARE.PREDICTED_INTRAGENIC_EXON_DUP.ANY.ANY.cosmic_cancer_genes
-0.881467904590526	1.53551852299415	-0.692514151706791	0.488614501826641	0	0	633	633	10	1	4680	4690	12	ANY.RARE.PREDICTED_COPY_GAIN.lof_constrained.ANY.signaling_transduction_by_receptor_tyrosine_kinases_genes
0.0689985338562552	0.207408127914501	0.332670346866533	0.739383135569517	24	2	663	686	165	3	4675	4824	131	ANY.RARE.PREDICTED_COPY_GAIN.missense_constrained.expressed_in_adrenal_gland.protein_coding
0.0671391266967012	0.178367333123763	0.376409320702887	0.70661261775292	33	2	615	646	224	3	4495	4699	167	ANY.RARE.PREDICTED_COPY_GAIN.missense_constrained.ANY.protein_coding
0.324083000238636	0.128186955247145	2.52820577268414	0.0114647135808198	59	7	643	687	267	3	4581	4827	222	ANY.RARE.PREDICTED_COPY_GAIN.unconstrained.expressed_in_adrenal_gland.protein_coding
0.171410064036111	0.0782606716585736	2.19024524583585	0.0285064554523289	145	5	545	644	850	4	3984	4699	477	ANY.RARE.PREDICTED_COPY_GAIN.unconstrained.ANY.protein_coding
0.153631420864692	0.0852377710509381	1.80238665289455	0.0714845936529852	126	6	584	681	733	5	4193	4826	551	ANY.RARE.PREDICTED_COPY_GAIN.ANY.expressed_in_adrenal_gland.protein_coding
-0.84349779694442	1.03864316506156	-0.812115099120137	0.416725589976466	1	1	641	642	15	1	4682	4697	13	ANY.RARE.PREDICTED_COPY_GAIN.ANY.expressed_in_adrenal_gland.cosmic_cancer_genes
0.171577563763597	0.770895240681009	0.222569234714726	0.823870782984081	2	1	629	631	13	1	4669	4682	16	ANY.RARE.PREDICTED_COPY_GAIN.ANY.expressed_in_adrenal_gland.chromatin_organization_genes
0.919281393322192	0.829084772622748	1.10879058894558	0.267520531291395	2	1	680	682	7	1	4823	4830	11	ANY.RARE.PREDICTED_COPY_GAIN.ANY.expressed_in_adrenal_gland.dna_DSB_repair_genes
0.0453271823073993	0.486669754838356	0.0931374548279754	0.9257943620941	5	1	630	635	34	1	4663	4697	28	ANY.RARE.PREDICTED_COPY_GAIN.ANY.expressed_in_adrenal_gland.dna_repair_genes
0.110138263830313	0.548791664644028	0.20069230443169	0.840939177467485	4	1	628	632	24	1	4661	4685	15	ANY.RARE.PREDICTED_COPY_GAIN.ANY.expressed_in_adrenal_gland.nucleotide_excision_repair_genes
-0.55470231506016	0.583460351822911	-0.950711240835985	0.341750980361748	3	1	634	637	39	2	4659	4696	31	ANY.RARE.PREDICTED_COPY_GAIN.ANY.expressed_in_adrenal_gland.signaling_transduction_by_receptor_tyrosine_kinases_genes
0.147238707140092	0.0529108219019603	2.78277112029962	0.00538968129090341	284	11	464	646	1656	7	3417	4699	959	ANY.RARE.PREDICTED_COPY_GAIN.ANY.ANY.protein_coding
0.947527536284233	0.317371384211391	2.98554810994905	0.00283070606796397	13	2	626	636	33	1	4663	4696	34	ANY.RARE.PREDICTED_COPY_GAIN.ANY.ANY.cosmic_cancer_genes
0.338352496282564	0.605319157495074	0.558965451684582	0.576185298713884	3	2	628	630	15	1	4678	4693	13	ANY.RARE.PREDICTED_COPY_GAIN.ANY.ANY.germline_CPGs
0.0000913039597651562	0.76278936393413	0.000119697473617423	0.999904495234062	2	1	628	630	15	1	4666	4681	19	ANY.RARE.PREDICTED_COPY_GAIN.ANY.ANY.chromatin_organization_genes
0.784403709581411	0.659305377195929	1.18974262415018	0.234147566798874	3	1	679	682	12	1	4818	4830	16	ANY.RARE.PREDICTED_COPY_GAIN.ANY.ANY.dna_DSB_repair_genes
0.123634673746174	0.438237481155446	0.282117981830769	0.777853045517368	6	1	629	635	39	2	4659	4697	34	ANY.RARE.PREDICTED_COPY_GAIN.ANY.ANY.dna_repair_genes
0.348524997664941	0.500903290166141	0.695792989399892	0.486558480288619	5	1	627	632	24	1	4661	4685	16	ANY.RARE.PREDICTED_COPY_GAIN.ANY.ANY.nucleotide_excision_repair_genes
0.457776294983474	0.297458415611912	1.5389589635303	0.123814314820118	13	2	624	636	57	2	4643	4698	49	ANY.RARE.PREDICTED_COPY_GAIN.ANY.ANY.signaling_transduction_by_receptor_tyrosine_kinases_genes
0.625236939012286	0.213281514183161	2.9315102220971	0.00337318264866327	29	2	660	688	109	1	4719	4828	42	ANY.RARE.PREDICTED_INTRAGENIC_EXON_DUP.lof_constrained.expressed_in_adrenal_gland.protein_coding
0.643963044931471	0.185507376648633	3.47136085133256	0.000517827628068649	36	2	649	681	127	2	4695	4819	68	ANY.RARE.PREDICTED_INTRAGENIC_EXON_DUP.lof_constrained.ANY.protein_coding
0.659901207500046	0.438467234575689	1.50501828976717	0.132319374567575	7	1	681	688	24	1	4802	4826	28	ANY.RARE.PREDICTED_INTRAGENIC_EXON_DUP.missense_constrained.expressed_in_adrenal_gland.protein_coding
0.753529999933924	0.388612412014584	1.93902710422344	0.0524980378656341	9	1	626	635	30	1	4668	4698	40	ANY.RARE.PREDICTED_INTRAGENIC_EXON_DUP.missense_constrained.ANY.protein_coding
0.363930143488061	0.315042383243978	1.15517835962479	0.248017394662922	11	2	679	688	52	2	4780	4830	49	ANY.RARE.PREDICTED_INTRAGENIC_EXON_DUP.unconstrained.expressed_in_adrenal_gland.protein_coding
-0.115343092113456	0.167996498283612	-0.686580335256353	0.492347223978396	35	2	657	686	290	3	4570	4830	146	ANY.RARE.PREDICTED_INTRAGENIC_EXON_DUP.unconstrained.ANY.protein_coding
0.40067790355093	0.13591960638834	2.94790364832385	0.00319936765527795	62	2	630	687	288	3	4556	4828	237	ANY.RARE.PREDICTED_INTRAGENIC_EXON_DUP.ANY.expressed_in_adrenal_gland.protein_coding
0.139971423602237	0.0753471542316809	1.85768692964629	0.0632134856696357	144	6	575	686	850	8	4108	4828	574	ANY.RARE.PREDICTED_INTRAGENIC_EXON_DUP.ANY.ANY.protein_coding
0.390999079749613	0.503828675014569	0.776055629899007	0.437716140197935	5	1	621	626	22	1	4626	4648	12	ANY.RARE.PREDICTED_INTRAGENIC_EXON_DUP.ANY.ANY.cosmic_cancer_genes
