point_estimate	std_error	z_score	p_value	SV_counts_cases	SV_counts_cases_max	number_of_cases_with_zero_SVs	total_cases	SV_counts_controls	SV_counts_controls_max	number_of_controls_with_zero_SVs	total_controls	number_of_unique_SVs	category_name
0.425416458	0.120830476	3.520771167	0.000430294	88	3	564	646	393	2	4325	4699	636	DEL.SINGLETON.ANY.recombination_hotspot_conserved.ANY.ANY.ANY.protein_coding
0.128139099	0.036516683	3.509056406	0.0004497	840	6	197	646	5147	6	1679	4699	3010	DEL.RARE.ANY.neuroblastoma_atac_peaks_conserved.ANY.ANY.ANY.protein_coding
0.273204795	0.079412836	3.440310279	0.000581048	192	4	525	688	1012	3	3946	4830	1487	ANY.SINGLETON.ANY.neuroblastoma_tad_boundary.ANY.ANY.expressed_in_adrenal_gland.protein_coding
0.30556541	0.090461568	3.3778478	0.000730555	134	4	534	645	626	4	4130	4699	347	ANY.RARE.PREDICTED_NONCODING_SPAN.neuroblastoma_chromHMM15_EnhBiv.ANY.ANY.ANY.protein_coding
-0.385503846	0.114959772	-3.353380407	0.000798309	85	2	608	688	912	4	4030	4830	448	INS_ALL.RARE.PREDICTED_NONCODING_BREAKPOINT.neuroblastoma_H3K27Ac_peak.ANY.ANY.expressed_in_adrenal_gland.protein_coding
-0.385503846	0.114959772	-3.353380407	0.000798309	85	2	608	688	912	4	4030	4830	448	INS_ALL.RARE.ANY.neuroblastoma_H3K27Ac_peak.ANY.ANY.expressed_in_adrenal_gland.protein_coding
1.062728494	0.319163027	3.329735603	0.000869285	16	1	626	642	27	2	4674	4699	31	ANY.RARE.PREDICTED_NONCODING_SPAN.neuroblastoma_chromHMM15_EnhBiv.PREDICTED_INTRONIC.lof_constrained.ANY.protein_coding
0.291459137	0.090888636	3.206772043	0.001342333	129	3	575	688	608	4	4308	4830	313	DEL.RARE.PREDICTED_NONCODING_BREAKPOINT.neuroblastoma_chromHMM15_EnhG.ANY.ANY.ANY.protein_coding
0.094873713	0.029628155	3.202147189	0.001364073	1199	8	130	646	7703	9	1041	4699	4362	ANY.RARE.ANY.neuroblastoma_atac_peaks_conserved.ANY.ANY.ANY.protein_coding
0.178103857	0.055963608	3.182494163	0.001460125	356	5	380	646	2138	5	3090	4699	3262	ANY.SINGLETON.ANY.neuroblastoma_chromHMM15_Enh.ANY.ANY.ANY.protein_coding
0.159288814	0.050372509	3.162217222	0.001565727	437	6	333	646	2544	5	2818	4699	1738	ANY.RARE.PREDICTED_NONCODING_SPAN.neuroblastoma_atac_peaks_conserved.PREDICTED_INTERGENIC.ANY.ANY.protein_coding
1.024297324	0.325325977	3.148526086	0.001640961	15	1	631	646	30	1	4669	4699	15	ANY.RARE.PREDICTED_NONCODING_SPAN.recombination_hotspot_conserved.PREDICTED_INTERGENIC.ANY.expressed_in_adrenal_gland.cosmic_and_germline_CPGs
-0.537562853	0.171257723	-3.1389116	0.001695766	37	2	653	688	466	2	4393	4830	205	INS_ALL.RARE.PREDICTED_NONCODING_BREAKPOINT.neuroblastoma_chromHMM15_Enh.ANY.lof_constrained.ANY.protein_coding
-0.537562853	0.171257723	-3.1389116	0.001695766	37	2	653	688	466	2	4393	4830	205	INS_ALL.RARE.ANY.neuroblastoma_chromHMM15_Enh.ANY.lof_constrained.ANY.protein_coding
0.930150516	0.297488049	3.126681961	0.001767911	17	1	629	646	36	2	4664	4699	16	DEL.RARE.PREDICTED_NONCODING_SPAN.recombination_hotspot_conserved.PREDICTED_INTERGENIC.lof_constrained.ANY.cosmic_and_germline_CPGs
0.546702839	0.175602	3.113306454	0.001850038	40	2	609	646	129	2	4578	4699	146	DEL.RARE.ANY.neuroblastoma_ABC_MAX_enhancer_conserved.PREDICTED_INTRONIC.ANY.ANY.protein_coding
0.521797909	0.167609054	3.113184504	0.001850803	46	1	642	688	161	2	4676	4830	88	DUP.RARE.ANY.neuroblastoma_tad_boundary.PREDICTED_INTERGENIC.lof_constrained.ANY.protein_coding
0.218035222	0.070115262	3.109668513	0.001872974	241	3	449	646	1336	4	3572	4699	2061	DEL.SINGLETON.ANY.neuroblastoma_atac_peaks.ANY.ANY.ANY.protein_coding
-0.413943712	0.133964507	-3.089950632	0.002001898	62	2	630	688	673	3	4212	4830	342	INS_ALL.RARE.PREDICTED_NONCODING_BREAKPOINT.neuroblastoma_H3K27Ac_peak.PREDICTED_INTRONIC.ANY.ANY.protein_coding
-0.413943712	0.133964507	-3.089950632	0.002001898	62	2	630	688	673	3	4212	4830	342	INS_ALL.RARE.ANY.neuroblastoma_H3K27Ac_peak.PREDICTED_INTRONIC.ANY.ANY.protein_coding
0.444291266	0.144557976	3.073446913	0.002116013	57	2	635	683	203	2	4633	4826	82	DUP.RARE.ANY.neuroblastoma_chromHMM15_EnhBiv_conserved.PREDICTED_INTERGENIC.ANY.ANY.protein_coding
-0.307671307	0.101011209	-3.045912525	0.002319753	111	2	585	688	1102	4	3881	4830	551	INS_ALL.RARE.PREDICTED_NONCODING_BREAKPOINT.neuroblastoma_H3K27Ac_peak.ANY.ANY.ANY.protein_coding
-0.307671307	0.101011209	-3.045912525	0.002319753	111	2	585	688	1102	4	3881	4830	551	INS_ALL.RARE.ANY.neuroblastoma_H3K27Ac_peak.ANY.ANY.ANY.protein_coding
0.121707127	0.040021236	3.041063661	0.00235744	688	6	240	646	4225	6	1983	4699	2625	ANY.RARE.PREDICTED_NONCODING_SPAN.neuroblastoma_atac_peaks_conserved.ANY.ANY.ANY.protein_coding
0.475017658	0.157603185	3.014010524	0.002578189	48	2	601	642	166	2	4542	4699	62	DUP.RARE.PREDICTED_NONCODING_SPAN.neuroblastoma_chromHMM15_EnhBiv_conserved.PREDICTED_INTERGENIC.ANY.ANY.protein_coding
-0.431211296	0.143372646	-3.007625981	0.00263297	54	2	637	688	596	3	4280	4830	288	INS_ALL.RARE.PREDICTED_NONCODING_BREAKPOINT.neuroblastoma_H3K27Ac_peak.PREDICTED_INTRONIC.ANY.expressed_in_adrenal_gland.protein_coding
-0.431211296	0.143372646	-3.007625981	0.00263297	54	2	637	688	596	3	4280	4830	288	INS_ALL.RARE.ANY.neuroblastoma_H3K27Ac_peak.PREDICTED_INTRONIC.ANY.expressed_in_adrenal_gland.protein_coding
-0.43046086	0.143557443	-2.998526942	0.002712882	53	2	638	688	566	3	4302	4830	210	INS_ALL.RARE.PREDICTED_NONCODING_BREAKPOINT.neuroblastoma_H3K27Ac_peak_conserved.PREDICTED_INTRONIC.ANY.ANY.protein_coding
-0.43046086	0.143557443	-2.998526942	0.002712882	53	2	638	688	566	3	4302	4830	210	INS_ALL.RARE.ANY.neuroblastoma_H3K27Ac_peak_conserved.PREDICTED_INTRONIC.ANY.ANY.protein_coding
0.533974167	0.178222373	2.996111876	0.002734461	40	2	608	646	151	2	4553	4699	246	ANY.SINGLETON.PREDICTED_NONCODING_SPAN.neuroblastoma_H3K27Ac_peak.PREDICTED_INTRONIC.ANY.ANY.protein_coding
0.431756998	0.144142502	2.995348289	0.002741316	55	4	596	646	214	3	4498	4699	202	DEL.RARE.PREDICTED_NONCODING_SPAN.neuroblastoma_ABC_MAX_enhancer_conserved.ANY.ANY.ANY.protein_coding
0.323016994	0.108377897	2.980469278	0.002878071	90	4	605	676	382	4	4461	4811	164	DUP.RARE.ANY.neuroblastoma_chromHMM15_EnhBiv.ANY.ANY.ANY.protein_coding
0.557139636	0.187986023	2.963729043	0.003039358	35	3	654	687	118	2	4716	4829	74	ANY.RARE.ANY.neuroblastoma_ABC_MAX_enhancer.PREDICTED_PROMOTER.ANY.expressed_in_adrenal_gland.protein_coding
-1.492018002	0.503916373	-2.960844459	0.003067968	4	2	676	679	116	2	4710	4820	19	DEL.RARE.PREDICTED_NONCODING_BREAKPOINT.neuroblastoma_chromHMM15_TssAFlnk_conserved.PREDICTED_INTRONIC.lof_constrained.ANY.protein_coding
0.236594547	0.080105381	2.953541247	0.003141506	177	4	499	646	952	4	3882	4699	1471	DEL.SINGLETON.ANY.neuroblastoma_H3K27Ac_peak.ANY.ANY.ANY.protein_coding
-0.644645346	0.219291304	-2.939675835	0.003285558	22	2	625	646	293	3	4422	4699	145	DEL.RARE.ANY.neuroblastoma_chromHMM15_TssAFlnk_conserved.ANY.ANY.ANY.protein_coding
-0.639707862	0.217626652	-2.939473896	0.0032877	23	2	666	687	312	4	4533	4829	95	INS_ALL.RARE.PREDICTED_NONCODING_BREAKPOINT.neuroblastoma_ABC_MAX_enhancer_conserved.ANY.ANY.ANY.protein_coding
-0.639707862	0.217626652	-2.939473896	0.0032877	23	2	666	687	312	4	4533	4829	95	INS_ALL.RARE.ANY.neuroblastoma_ABC_MAX_enhancer_conserved.ANY.ANY.ANY.protein_coding
-0.31632425	0.107678656	-2.937669014	0.003306899	97	2	599	688	972	5	3954	4830	391	INS_ALL.RARE.PREDICTED_NONCODING_BREAKPOINT.neuroblastoma_atac_peaks_conserved.ANY.ANY.ANY.protein_coding
-0.31632425	0.107678656	-2.937669014	0.003306899	97	2	599	688	972	5	3954	4830	391	INS_ALL.RARE.ANY.neuroblastoma_atac_peaks_conserved.ANY.ANY.ANY.protein_coding
0.424214125	0.145555159	2.914456127	0.003563089	58	2	633	688	246	4	4597	4830	370	ANY.SINGLETON.ANY.neuroblastoma_chromHMM15_EnhG.ANY.ANY.ANY.protein_coding
0.276022359	0.095051766	2.903916143	0.003685269	115	4	545	646	541	5	4228	4699	414	DEL.RARE.ANY.neuroblastoma_ABC_MAX_enhancer_conserved.ANY.ANY.ANY.protein_coding
-0.642732316	0.22136493	-2.903496579	0.00369021	22	2	667	688	288	2	4550	4830	118	INS_ALL.RARE.PREDICTED_NONCODING_BREAKPOINT.neuroblastoma_atac_peaks_conserved.PREDICTED_INTRONIC.ANY.expressed_in_adrenal_gland.protein_coding
-0.642732316	0.22136493	-2.903496579	0.00369021	22	2	667	688	288	2	4550	4830	118	INS_ALL.RARE.ANY.neuroblastoma_atac_peaks_conserved.PREDICTED_INTRONIC.ANY.expressed_in_adrenal_gland.protein_coding
-1.311826299	0.452075404	-2.901786486	0.003710413	5	2	684	688	122	2	4714	4830	27	DEL.RARE.ANY.neuroblastoma_chromHMM15_TssAFlnk_conserved.PREDICTED_INTRONIC.lof_constrained.ANY.protein_coding
-0.408177051	0.140705201	-2.90093791	0.003720476	55	2	636	688	599	3	4281	4830	284	INS_ALL.RARE.PREDICTED_NONCODING_BREAKPOINT.neuroblastoma_chromHMM15_Enh.PREDICTED_INTRONIC.ANY.expressed_in_adrenal_gland.protein_coding
-0.408177051	0.140705201	-2.90093791	0.003720476	55	2	636	688	599	3	4281	4830	284	INS_ALL.RARE.ANY.neuroblastoma_chromHMM15_Enh.PREDICTED_INTRONIC.ANY.expressed_in_adrenal_gland.protein_coding
-0.722126839	0.249144408	-2.898426845	0.003750398	18	1	670	688	229	2	4603	4830	95	INS_ALL.RARE.PREDICTED_NONCODING_BREAKPOINT.neuroblastoma_chromHMM15_Enh_conserved.PREDICTED_INTRONIC.ANY.expressed_in_adrenal_gland.protein_coding
-0.722126839	0.249144408	-2.898426845	0.003750398	18	1	670	688	229	2	4603	4830	95	INS_ALL.RARE.ANY.neuroblastoma_chromHMM15_Enh_conserved.PREDICTED_INTRONIC.ANY.expressed_in_adrenal_gland.protein_coding
0.545552379	0.189079857	2.88530142	0.003910391	36	5	650	681	99	2	4728	4820	107	DEL.RARE.ANY.neuroblastoma_ABC_MAX_enhancer_conserved.PREDICTED_INTRONIC.ANY.expressed_in_adrenal_gland.protein_coding
0.200897215	0.070102409	2.865767639	0.004159995	239	4	444	646	1364	4	3558	4699	2107	DEL.SINGLETON.ANY.neuroblastoma_chromHMM15_Enh.ANY.ANY.ANY.protein_coding
0.29303067	0.10241223	2.861285901	0.004219264	116	3	545	646	607	3	4137	4699	963	ANY.SINGLETON.ANY.recombination_hotspot_conserved.ANY.ANY.ANY.protein_coding
0.199179281	0.06967182	2.858821278	0.004252183	241	4	449	646	1345	4	3572	4699	2106	DEL.SINGLETON.ANY.neuroblastoma_atac_peaks_conserved.ANY.ANY.ANY.protein_coding
1.331144882	0.467641904	2.846504709	0.004420208	8	1	679	687	12	1	4817	4829	23	ANY.SINGLETON.PREDICTED_NONCODING_BREAKPOINT.neuroblastoma_H3K27Ac_peak.PREDICTED_PROMOTER.lof_constrained.expressed_in_adrenal_gland.protein_coding
-1.45299605	0.51177795	-2.83911421	0.004523896	4	1	683	687	100	2	4731	4830	43	INS_ALL.RARE.PREDICTED_NONCODING_BREAKPOINT.neuroblastoma_chromHMM15_Enh_conserved.PREDICTED_INTRONIC.lof_constrained.expressed_in_adrenal_gland.protein_coding
-1.45299605	0.51177795	-2.83911421	0.004523896	4	1	683	687	100	2	4731	4830	43	INS_ALL.RARE.ANY.neuroblastoma_chromHMM15_Enh_conserved.PREDICTED_INTRONIC.lof_constrained.expressed_in_adrenal_gland.protein_coding
-1.022889987	0.361059051	-2.833026854	0.004610951	8	2	639	646	148	2	4557	4699	51	DEL.RARE.ANY.neuroblastoma_chromHMM15_TssAFlnk_conserved.ANY.lof_constrained.ANY.protein_coding
0.201350118	0.071085204	2.832517965	0.004618297	217	3	514	688	1180	4	3826	4830	564	DUP.RARE.ANY.recombination_hotspot.ANY.ANY.ANY.protein_coding
0.431869015	0.152542312	2.831142458	0.004638206	50	2	599	642	186	2	4525	4699	79	DUP.RARE.PREDICTED_NONCODING_SPAN.neuroblastoma_chromHMM15_EnhBiv_conserved.ANY.ANY.ANY.protein_coding
1.041035911	0.368375679	2.826016943	0.004713077	12	1	676	688	24	1	4806	4830	47	DUP.SINGLETON.ANY.neuroblastoma_chromHMM15_EnhG.ANY.ANY.ANY.protein_coding
0.612389107	0.216969973	2.822460176	0.004765674	29	5	661	685	66	2	4767	4827	78	DEL.RARE.PREDICTED_NONCODING_BREAKPOINT.neuroblastoma_ABC_MAX_enhancer_conserved.PREDICTED_INTRONIC.ANY.ANY.protein_coding
0.328977964	0.116906623	2.814023319	0.004892568	85	4	568	646	385	3	4342	4699	296	ANY.RARE.PREDICTED_NONCODING_SPAN.neuroblastoma_ABC_MAX_enhancer_conserved.ANY.ANY.ANY.protein_coding
0.297339394	0.105880356	2.808258365	0.004981025	109	2	545	646	547	3	4193	4699	865	DEL.SINGLETON.ANY.neuroblastoma_H3K27Ac_peak_conserved.ANY.ANY.ANY.protein_coding
-0.28563063	0.101979022	-2.800876334	0.005096405	108	3	591	688	1020	4	3915	4830	381	INS_ALL.RARE.PREDICTED_NONCODING_BREAKPOINT.neuroblastoma_H3K27Ac_peak_conserved.ANY.ANY.ANY.protein_coding
-0.28563063	0.101979022	-2.800876334	0.005096405	108	3	591	688	1020	4	3915	4830	381	INS_ALL.RARE.ANY.neuroblastoma_H3K27Ac_peak_conserved.ANY.ANY.ANY.protein_coding
0.747796747	0.268137904	2.788851319	0.005289534	19	1	627	646	47	2	4655	4699	24	DEL.RARE.ANY.recombination_hotspot_conserved.PREDICTED_INTERGENIC.lof_constrained.ANY.cosmic_and_germline_CPGs
0.574373956	0.206125334	2.786527718	0.005327606	28	2	663	688	80	2	4756	4829	26	DEL.RARE.PREDICTED_NONCODING_BREAKPOINT.neuroblastoma_atac_peaks_conserved.PREDICTED_INTRONIC.lof_constrained.ANY.cosmic_and_germline_CPGs
-1.070429589	0.384518811	-2.78381592	0.005372351	7	2	680	686	131	2	4702	4827	30	DEL.RARE.PREDICTED_NONCODING_BREAKPOINT.neuroblastoma_chromHMM15_TssAFlnk_conserved.ANY.lof_constrained.ANY.protein_coding
0.259624207	0.093338404	2.781536815	0.005410219	121	3	541	646	611	4	4164	4699	283	ANY.RARE.ANY.recombination_hotspot.ANY.lof_constrained.expressed_in_adrenal_gland.protein_coding
0.527541541	0.189672968	2.7813217	0.005413806	34	3	655	687	118	2	4716	4829	73	ANY.RARE.PREDICTED_NONCODING_BREAKPOINT.neuroblastoma_ABC_MAX_enhancer.PREDICTED_PROMOTER.ANY.expressed_in_adrenal_gland.protein_coding
-0.233263652	0.083947282	-2.778692146	0.005457822	149	3	561	688	1388	4	3674	4830	653	INS_ALL.RARE.PREDICTED_NONCODING_BREAKPOINT.neuroblastoma_chromHMM15_Enh.ANY.ANY.ANY.protein_coding
-0.233263652	0.083947282	-2.778692146	0.005457822	149	3	561	688	1388	4	3674	4830	653	INS_ALL.RARE.ANY.neuroblastoma_chromHMM15_Enh.ANY.ANY.ANY.protein_coding
0.72239567	0.260683226	2.771162847	0.005585648	21	1	625	646	54	2	4646	4699	25	DEL.RARE.PREDICTED_NONCODING_SPAN.recombination_hotspot_conserved.ANY.lof_constrained.ANY.cosmic_and_germline_CPGs
1.188917161	0.429376278	2.768940025	0.005623899	9	1	676	685	16	1	4799	4815	32	DEL.SINGLETON.ANY.neuroblastoma_ABC_MAX_enhancer.PREDICTED_PROMOTER.ANY.expressed_in_adrenal_gland.protein_coding
-0.766717002	0.277308358	-2.764853559	0.005694836	14	1	673	687	217	3	4622	4829	67	INS_ALL.RARE.PREDICTED_NONCODING_BREAKPOINT.neuroblastoma_ABC_MAX_enhancer_conserved.ANY.ANY.expressed_in_adrenal_gland.protein_coding
-0.766717002	0.277308358	-2.764853559	0.005694836	14	1	673	687	217	3	4622	4829	67	INS_ALL.RARE.ANY.neuroblastoma_ABC_MAX_enhancer_conserved.ANY.ANY.expressed_in_adrenal_gland.protein_coding
1.424063093	0.516198046	2.758753357	0.005802231	7	1	669	676	9	1	4799	4808	16	DEL.SINGLETON.ANY.neuroblastoma_H3K27Ac_peak.PREDICTED_PROMOTER.lof_constrained.expressed_in_adrenal_gland.protein_coding
1.424063093	0.516198046	2.758753357	0.005802231	7	1	669	676	9	1	4799	4808	16	DEL.SINGLETON.PREDICTED_NONCODING_BREAKPOINT.neuroblastoma_H3K27Ac_peak.PREDICTED_PROMOTER.lof_constrained.expressed_in_adrenal_gland.protein_coding
-0.939211566	0.340806757	-2.755847839	0.005854022	9	1	637	646	152	2	4553	4699	36	DEL.RARE.PREDICTED_NONCODING_SPAN.neuroblastoma_encode_consensus_enhancers_conserved.PREDICTED_INTERGENIC.lof_constrained.expressed_in_adrenal_gland.protein_coding
1.267027654	0.460075819	2.753954028	0.005888004	8	1	679	687	13	1	4816	4829	28	ANY.SINGLETON.PREDICTED_NONCODING_BREAKPOINT.neuroblastoma_H3K27Ac_peak.PREDICTED_PROMOTER.lof_constrained.ANY.protein_coding
0.350070027	0.127170109	2.752769745	0.005909344	71	2	627	686	294	2	4553	4828	128	DUP.RARE.ANY.neuroblastoma_chromHMM15_EnhBiv_conserved.ANY.ANY.ANY.protein_coding
1.416176969	0.51492338	2.750267366	0.005954666	7	1	676	683	9	1	4815	4824	17	DEL.SINGLETON.PREDICTED_NONCODING_BREAKPOINT.neuroblastoma_tad_boundary_conserved.ANY.ANY.ANY.cosmic_and_germline_CPGs
1.416176969	0.51492338	2.750267366	0.005954666	7	1	676	683	9	1	4815	4824	17	DEL.SINGLETON.ANY.neuroblastoma_tad_boundary_conserved.ANY.ANY.ANY.cosmic_and_germline_CPGs
0.612921445	0.223146299	2.746724666	0.006019364	26	1	620	646	75	2	4629	4699	46	DEL.RARE.ANY.recombination_hotspot_conserved.ANY.lof_constrained.ANY.cosmic_and_germline_CPGs
0.151661046	0.055314978	2.74177176	0.006110879	340	7	435	688	1931	5	3316	4830	911	DUP.RARE.ANY.neuroblastoma_chromHMM15_Enh.ANY.ANY.ANY.protein_coding
1.413473732	0.515967273	2.739463924	0.006153947	7	1	681	688	9	1	4820	4829	21	DEL.SINGLETON.ANY.neuroblastoma_H3K27Ac_peak.PREDICTED_PROMOTER.lof_constrained.ANY.protein_coding
1.413473732	0.515967273	2.739463924	0.006153947	7	1	681	688	9	1	4820	4829	20	DEL.SINGLETON.PREDICTED_NONCODING_BREAKPOINT.neuroblastoma_H3K27Ac_peak.PREDICTED_PROMOTER.lof_constrained.ANY.protein_coding
0.21154231	0.077284707	2.737182024	0.006196799	177	4	501	645	963	4	3874	4699	481	ANY.RARE.ANY.neuroblastoma_chromHMM15_EnhBiv.PREDICTED_INTERGENIC.ANY.ANY.protein_coding
0.182775655	0.066791663	2.736504027	0.006209583	251	4	452	646	1487	5	3505	4699	2266	ANY.SINGLETON.ANY.neuroblastoma_H3K27Ac_peak.ANY.ANY.ANY.protein_coding
0.274814625	0.1007673	2.727220285	0.006387038	114	2	589	688	559	3	4320	4830	230	DUP.RARE.ANY.recombination_hotspot.ANY.ANY.expressed_in_adrenal_gland.protein_coding
0.103454693	0.037962622	2.725172458	0.006426791	726	6	234	646	4688	7	1874	4699	2635	ANY.RARE.ANY.neuroblastoma_chromHMM15_Enh.PREDICTED_INTERGENIC.ANY.ANY.protein_coding
1.165608206	0.429484879	2.713967971	0.006648259	9	1	679	688	16	1	4814	4830	20	DUP.RARE.PREDICTED_NONCODING_SPAN.neuroblastoma_H3K27Ac_peak_conserved.PREDICTED_INTRONIC.lof_constrained.expressed_in_adrenal_gland.protein_coding
-0.539509874	0.19897828	-2.711400833	0.006699958	25	2	666	687	304	3	4558	4830	116	DEL.RARE.PREDICTED_NONCODING_BREAKPOINT.neuroblastoma_chromHMM15_EnhBiv.PREDICTED_INTRONIC.ANY.ANY.protein_coding
-0.878890039	0.324181541	-2.71110451	0.006705949	10	1	636	646	159	2	4546	4699	42	DEL.RARE.PREDICTED_NONCODING_SPAN.neuroblastoma_encode_consensus_enhancers_conserved.PREDICTED_INTERGENIC.lof_constrained.ANY.protein_coding
0.731643175	0.269959602	2.710195044	0.006724365	19	2	628	646	55	1	4644	4699	90	ANY.SINGLETON.PREDICTED_NONCODING_SPAN.neuroblastoma_H3K27Ac_peak.PREDICTED_INTRONIC.lof_constrained.ANY.protein_coding
1.049551273	0.387440807	2.708933225	0.006749992	11	1	677	688	21	1	4809	4830	40	DUP.SINGLETON.ANY.neuroblastoma_chromHMM15_EnhG.PREDICTED_INTRONIC.ANY.ANY.protein_coding
-1.580885348	0.584035321	-2.706831745	0.006792868	3	1	684	687	86	2	4748	4830	38	DEL.RARE.ANY.neuroblastoma_chromHMM15_TssAFlnk_conserved.ANY.lof_constrained.expressed_in_adrenal_gland.protein_coding
-0.719711935	0.266126063	-2.704402296	0.006842739	15	1	631	646	212	2	4496	4699	92	DEL.RARE.PREDICTED_NONCODING_SPAN.neuroblastoma_encode_consensus_enhancers_conserved.PREDICTED_INTERGENIC.ANY.expressed_in_adrenal_gland.protein_coding
0.547981653	0.203042062	2.698857796	0.00695779	33	1	613	646	127	2	4573	4699	204	DEL.SINGLETON.ANY.recombination_hotspot_conserved.PREDICTED_INTRONIC.ANY.ANY.protein_coding
0.47320306	0.175335132	2.698849087	0.006957972	42	2	649	688	164	2	4671	4830	253	DEL.SINGLETON.ANY.neuroblastoma_chromHMM15_EnhG.ANY.ANY.ANY.protein_coding
0.239006026	0.088664328	2.69562778	0.007025613	153	3	548	688	826	4	4094	4830	1238	ANY.SINGLETON.PREDICTED_NONCODING_BREAKPOINT.neuroblastoma_atac_peaks.ANY.ANY.ANY.protein_coding
