name,gene,#chr,start,end,AF,rare,cases_0,cases_1,cases_2,controls_0,controls_1,controls_2,midpoint,AF_cases,AF_controls,p,coeff
PedSV.v2.0_DUP_chr2_991,ALK,chr2,29014442,29014522,7.230659684864804e-05,True,479,0,0,2145,1,0,29014482.0,0.0,0.00023299161230195712,0.9368827842780402,-8.085135475288553
PedSV.v2.0_DEL_chr2_2576,ALK,chr2,29028244,29028426,7.234839722514153e-05,True,477,0,0,2145,1,0,29028335.0,0.0,0.00023299161230195712,0.9306498272505654,-6.967509106530204
PedSV.v2.0_DEL_chr2_2577,ALK,chr2,29034894,29035151,0.0002251910045742,True,470,0,0,2018,2,0,29035022.5,0.0,0.0004950495049504951,0.7142984980104088,-4.019270532904873
PedSV.v2.0_DEL_chr2_2578,ALK,chr2,29052985,29054366,0.0001446130045223,True,479,0,0,2146,0,0,29053675.5,0.0,0.0,1.0,0.0
PedSV.v2.0_DUP_chr2_992,ALK,chr2,29085659,29085712,0.0578452982008457,False,470,9,0,1775,363,8,29085685.5,0.009394572025052192,0.08830382106244175,7.61496067100692e-12,-2.350035946065676
PedSV.v2.0_DEL_chr2_2581,ALK,chr2,29085934,29086010,0.0029645699542015,True,475,4,0,2130,16,0,29085972.0,0.0041753653444676405,0.003727865796831314,0.31811837271019483,0.5957143146164986
PedSV.v2.0_INS_chr2_829,ALK,chr2,29088218,29088218,7.231700146803632e-05,True,479,0,0,2145,1,0,29088218.0,0.0,0.00023299161230195712,0.9379100598256949,-8.03544322228146
PedSV.v2.0_DUP_chr2_994,ALK,chr2,29115254,29115449,7.233799988171086e-05,True,478,1,0,2146,0,0,29115351.5,0.0010438413361169101,0.0,0.8471464515288332,8.378570997277034
PedSV.v2.0_INS_chr2_832,ALK,chr2,29183510,29183510,7.230659684864804e-05,True,479,0,0,2145,1,0,29183510.0,0.0,0.00023299161230195712,0.7658905237197112,-2.137158412246376
PedSV.v2.0_DEL_chr2_2582,ALK,chr2,29200016,29200127,0.0052302801050245,True,468,7,0,2115,25,0,29200071.5,0.007368421052631579,0.005841121495327103,0.8172909176238845,0.10289224172711338
PedSV.v2.0_DUP_chr2_997,ALK,chr2,29200710,29200782,0.1688359975814819,False,358,121,0,1398,748,0,29200746.0,0.12630480167014613,0.17427772600186392,0.0004071460326255668,-0.4183461983650384
PedSV.v2.0_DEL_chr2_2585,ALK,chr2,29216935,29217097,0.0001597950031282,True,456,0,0,1786,0,0,29217016.0,0.0,0.0,,0.0
PedSV.v2.0_DEL_chr2_2586,ALK,chr2,29234953,29235649,7.230659684864804e-05,True,479,0,0,2145,1,0,29235301.0,0.0,0.00023299161230195712,0.7992227744432618,-1.9966305890542406
PedSV.v2.0_DEL_chr2_2587,ALK,chr2,29245119,29245231,7.232750067487359e-05,True,478,0,0,2145,1,0,29245175.0,0.0,0.00023299161230195712,0.9197097468545984,-1.1490985062623438
PedSV.v2.0_DEL_chr2_2590,ALK,chr2,29280633,29280704,0.001446760026738,True,476,2,0,2133,12,0,29280668.5,0.0020920502092050207,0.002797202797202797,0.7993651843053774,0.20202516251177544
PedSV.v2.0_DEL_chr2_2593,ALK,chr2,29312290,29316509,0.0001446130045223,True,479,0,0,2144,2,0,29314399.5,0.0,0.00046598322460391424,0.7080901751824991,-2.608171956019932
PedSV.v2.0_INS_chr2_835,ALK,chr2,29315190,29315190,0.0007953720050863,True,479,0,0,2144,2,0,29315190.0,0.0,0.00046598322460391424,0.715937527575776,-2.574148171901824
PedSV.v2.0_DEL_chr2_2595,ALK,chr2,29366131,29366201,0.0003615850000642,True,478,0,0,2145,1,0,29366166.0,0.0,0.00023299161230195712,0.9317882029405867,-8.520046209398048
PedSV.v2.0_DEL_chr2_2599,ALK,chr2,29418799,29422523,0.0065799001604318,True,471,5,3,2110,32,4,29420661.0,0.011482254697286013,0.009319664492078284,0.11550265414145226,0.5260190355553486
PedSV.v2.0_INS_chr2_838,ALK,chr2,29422300,29422300,0.0047046900726854,True,473,5,0,2107,36,0,29422300.0,0.005230125523012552,0.008399440037330844,0.9140036796432115,-0.05521364818994957
PedSV.v2.0_INS_chr2_839,ALK,chr2,29434083,29434083,7.230659684864804e-05,True,479,0,0,2145,1,0,29434083.0,0.0,0.00023299161230195712,0.924535176144832,-7.7190771160021665
PedSV.v2.0_INS_chr2_840,ALK,chr2,29446703,29446703,0.0002892680058721,True,478,0,0,2145,1,0,29446703.0,0.0,0.00023299161230195712,0.8554111147931593,-2.0769341670983694
PedSV.v2.0_DUP_chr2_1001,ALK,chr2,29458088,29458168,7.230659684864804e-05,True,479,0,0,2145,1,0,29458128.0,0.0,0.00023299161230195712,0.7858368282254539,-2.149035886292267
PedSV.v2.0_DEL_chr2_2601,ALK,chr2,29460189,29460348,7.233799988171086e-05,True,479,0,0,2144,1,0,29460268.5,0.0,0.0002331002331002331,0.7412639965795296,-5.558291902675469
PedSV.v2.0_INS_chr2_841,ALK,chr2,29486603,29486603,7.230659684864804e-05,True,478,1,0,2146,0,0,29486603.0,0.0010438413361169101,0.0,0.861335565900907,8.369229019870241
PedSV.v2.0_DEL_chr2_2603,ALK,chr2,29508380,29514350,0.0010124399559572,True,477,1,0,2143,3,0,29511365.0,0.0010460251046025104,0.0006989748369058714,0.8180774456191251,0.27127954658873255
PedSV.v2.0_INS_chr2_842,ALK,chr2,29508709,29508709,0.0003700410015881,True,477,0,0,2078,3,0,29508709.0,0.0,0.0007208073041806823,0.8081221129832965,-6.063414480348655
PedSV.v2.0_DUP_chr2_1003,ALK,chr2,29578102,29578180,0.0027476500254124,True,478,1,0,2137,9,0,29578141.0,0.0010438413361169101,0.002096924510717614,0.7605376064676728,-0.321932851617275
PedSV.v2.0_DUP_chr2_1004,ALK,chr2,29583156,29585588,0.0001446130045223,True,479,0,0,2145,1,0,29584372.0,0.0,0.00023299161230195712,0.7602544914981118,-2.16153221292765
PedSV.v2.0_INS_chr2_845,ALK,chr2,29583561,29583561,0.1152179986238479,False,400,77,2,1641,502,3,29583561.0,0.08455114822546973,0.11835973904939422,0.000331672171546502,-0.4872583883365515
PedSV.v2.0_DEL_chr2_2604,ALK,chr2,29594755,29602074,7.230659684864804e-05,True,479,0,0,2145,1,0,29598414.5,0.0,0.00023299161230195712,0.9936147603561356,-1.9538522306725672
PedSV.v2.0_INS_chr2_846,ALK,chr2,29624135,29624135,0.6247289776802063,False,65,266,148,239,1204,703,29624135.0,0.5866388308977035,0.6081081081081081,0.15158932192255756,-0.12165796862057517
PedSV.v2.0_DEL_chr2_2605,ALK,chr2,29627464,29627537,0.001663289964199,True,475,3,0,2138,6,2,29627500.5,0.0031380753138075313,0.002329916123019571,0.7248911980859085,0.20481514881527296
PedSV.v2.0_INS_chr2_847,ALK,chr2,29664327,29664327,7.231700146803632e-05,True,478,0,0,2145,1,0,29664327.0,0.0,0.00023299161230195712,0.7595155931844895,-2.0095632459829766
PedSV.v2.0_INS_chr2_848,ALK,chr2,29684085,29684085,0.0001446759997634,True,476,1,0,2146,0,0,29684085.0,0.0010482180293501049,0.0,0.8789751113693295,8.406197948793194
PedSV.v2.0_INS_chr2_849,ALK,chr2,29704220,29704220,7.231700146803632e-05,True,479,0,0,2146,0,0,29704220.0,0.0,0.0,1.0,0.0
PedSV.v2.0_DEL_chr2_2609,ALK,chr2,29735107,29740486,0.0011569099733605,True,477,2,0,2135,11,0,29737796.5,0.0020876826722338203,0.0025629077353215286,0.6030401754680432,0.4140316100569734
PedSV.v2.0_DEL_chr2_2611,ALK,chr2,29776361,29776433,0.8585479855537415,False,19,131,329,120,535,1490,29776397.0,0.8235908141962421,0.8193473193473193,0.3096407644767132,-0.1134233839242644
PedSV.v2.0_DEL_chr2_2613,ALK,chr2,29787724,29787810,7.232750067487359e-05,True,478,1,0,2145,0,0,29787767.0,0.0010438413361169101,0.0,0.8503748881566284,9.322891518136336
PedSV.v2.0_CPX_chr2_72,ALK,chr2,29787813,30070049,7.230659684864804e-05,True,479,0,0,2145,1,0,29928931.0,0.0,0.00023299161230195712,0.8173308705524548,-2.113088193045832
PedSV.v2.0_DEL_chr2_2614,ALK,chr2,29789601,29794354,7.230659684864804e-05,True,478,1,0,2146,0,0,29791977.5,0.0010438413361169101,0.0,0.8384331098777495,9.122039449349346
PedSV.v2.0_DEL_chr2_2615,ALK,chr2,29802351,29802599,0.0002897290105465,True,475,1,0,2145,0,0,29802475.0,0.0010504201680672268,0.0,0.8489897757142478,8.485748993980287
PedSV.v2.0_DEL_chr2_2617,ALK,chr2,29830942,29831118,0.1320219933986663,False,377,90,0,1480,564,0,29831030.0,0.09635974304068523,0.1379647749510763,0.0016749687929207108,-0.41286764403375786
PedSV.v2.0_DEL_chr2_2618,ALK,chr2,29830945,29831290,0.000144634002936,True,478,1,0,2145,1,0,29831117.5,0.0010438413361169101,0.00023299161230195712,0.11981747802866993,2.2320384567810887
PedSV.v2.0_DUP_chr2_1005,ALK,chr2,29876543,29876771,0.0003615850000642,True,478,1,0,2144,1,0,29876657.0,0.0010438413361169101,0.0002331002331002331,0.41508914610733627,1.171103258837527
PedSV.v2.0_DUP_chr2_1006,ALK,chr2,29902120,29916120,7.608030136907473e-05,True,419,0,0,2074,1,0,29909120.0,0.0,0.00024096385542168674,0.919806577166568,-1.1883228963013435
PedSV.v2.0_INS_chr2_851,ALK,chr2,29913920,29913920,0.0030474499799311,True,471,4,0,2117,18,0,29913920.0,0.004210526315789474,0.004215456674473068,0.8066656046594693,0.1465043394335639
PedSV.v2.0_INS_chr2_852,ALK,chr2,29941865,29941865,0.1177959963679313,False,356,118,0,1603,543,0,29941865.0,0.12447257383966245,0.1265144454799627,0.7784568126838367,-0.03405742042536903
PedSV.v2.0_INS_chr2_853,ALK,chr2,29980049,29980049,7.230659684864804e-05,True,479,0,0,2145,1,0,29980049.0,0.0,0.00023299161230195712,0.7674545355175774,-2.141146674918824
PedSV.v2.0_DUP_chr2_1007,ALK,chr2,30008425,30008505,0.0003615329915191,True,478,1,0,2144,2,0,30008465.0,0.0010438413361169101,0.00046598322460391424,0.6026626867662123,0.6426715143844866
PedSV.v2.0_DEL_chr2_2623,ALK,chr2,30047357,30047473,0.0001446759997634,True,477,0,0,2144,2,0,30047415.0,0.0,0.00046598322460391424,0.6736690793903067,-2.634947574460227
PedSV.v2.0_DEL_chr2_2625,ALK,chr2,30053261,30091007,0.0003615329915191,True,479,0,0,2144,2,0,30072134.0,0.0,0.00046598322460391424,0.7101796038599038,-3.9188487459781047
PedSV.v2.0_INS_chr2_856,ALK,chr2,30077955,30077955,0.0009401210118085,True,479,0,0,2138,7,0,30077955.0,0.0,0.0016317016317016317,0.9261581131174157,-9.320531334361473
PedSV.v2.0_DEL_chr2_2627,ALK,chr2,30080260,30080406,0.2234999984502792,False,312,136,31,1335,662,149,30080333.0,0.20668058455114824,0.22367194780987884,0.26002064588937823,-0.09806722358286511
PedSV.v2.0_DUP_chr2_1008,ALK,chr2,30093499,30093561,0.4111349880695343,False,148,327,4,511,1616,19,30093530.0,0.3496868475991649,0.3853681267474371,0.038180043795079804,-0.235029391507742
PedSV.v2.0_DEL_chr2_2630,ALK,chr2,30127354,30127454,7.244280277518556e-05,True,478,0,0,2143,0,0,30127404.0,0.0,0.0,1.0,0.0
PedSV.v2.0_INS_chr2_858,ALK,chr2,30139514,30139514,0.000144634002936,True,478,0,0,2144,2,0,30139514.0,0.0,0.00046598322460391424,0.7027259378709743,-3.1950825665535993
PedSV.v2.0_DUP_chr2_1010,ALK,chr2,30155033,30155098,0.0026757300365716,True,479,0,0,2134,7,4,30155065.5,0.0,0.0034965034965034965,0.9997031722890292,-20.71268288305082
PedSV.v2.0_DEL_chr2_2632,ALK,chr2,30163810,30165193,7.230659684864804e-05,True,479,0,0,2146,0,0,30164501.5,0.0,0.0,1.0,0.0
PedSV.v2.0_DEL_chr2_2633,ALK,chr2,30166522,30183569,0.0002169200015487,True,479,0,0,2144,2,0,30175045.5,0.0,0.00046598322460391424,0.7171915705303963,-3.9881463630148306
PedSV.v2.0_DEL_chr2_2634,ALK,chr2,30173267,30173493,0.0020971898920834,True,477,1,0,2132,8,6,30173380.0,0.0010460251046025104,0.004659832246039142,0.3675177909254306,-0.8275140453686035
PedSV.v2.0_DEL_chr2_2635,ALK,chr2,30182018,30182719,0.0002893100026994,True,478,0,0,2143,2,0,30182368.5,0.0,0.0004662004662004662,0.7197619028343194,-3.2590882028182517
PedSV.v2.0_DEL_chr2_2636,ALK,chr2,30201197,30201259,7.231700146803632e-05,True,478,1,0,2146,0,0,30201228.0,0.0010438413361169101,0.0,0.8882170843834455,8.483531075179679
PedSV.v2.0_DUP_chr2_1012,ALK,chr2,30209701,30209755,0.0002169200015487,True,478,1,0,2146,0,0,30209728.0,0.0010438413361169101,0.0,0.8215579091520632,8.4178457294581
PedSV.v2.0_INS_chr2_861,ALK,chr2,30223140,30223140,0.0010845999931916,True,475,4,0,2146,0,0,30223140.0,0.0041753653444676405,0.0,0.9961174542384119,36.156748249014015
PedSV.v2.0_INS_chr2_862,ALK,chr2,30223143,30223143,0.001757469959557,True,466,6,0,2114,2,0,30223143.0,0.006355932203389831,0.0004725897920604915,0.0038460578150340714,3.1658329131485154
PedSV.v2.0_DUP_chr2_1013,ALK,chr2,30298518,30298595,7.230659684864804e-05,True,479,0,0,2145,1,0,30298556.5,0.0,0.00023299161230195712,0.7670034829336129,-2.0101080737055925
PedSV.v2.0_DEL_chr2_2641,ALK,chr2,30309906,30310619,7.231700146803632e-05,True,479,0,0,2144,1,0,30310262.5,0.0,0.0002331002331002331,0.8820955365782174,-1.9065442332935048
PedSV.v2.0_DEL_chr2_2643,ALK,chr2,30319653,30319756,0.0001446550013497,True,478,0,0,2145,1,0,30319704.5,0.0,0.00023299161230195712,0.8364130440892432,-1.9595185872382153
PedSV.v2.0_DEL_chr2_2644,ALK,chr2,30323234,30323925,0.0002892680058721,True,479,0,0,2145,1,0,30323579.5,0.0,0.00023299161230195712,0.9896299618360432,-1.8106873232190976
PedSV.v2.0_DEL_chr2_2645,ALK,chr2,30324747,30325260,0.0002893100026994,True,479,0,0,2145,0,0,30325003.5,0.0,0.0,1.0,0.0
PedSV.v2.0_DEL_chr2_2646,ALK,chr2,30324947,30325267,0.0002169509971281,True,479,0,0,2146,0,0,30325107.0,0.0,0.0,1.0,0.0
PedSV.v2.0_DEL_chr2_2647,ALK,chr2,30331851,30331946,0.0003671069862321,True,464,0,0,2116,3,0,30331898.5,0.0,0.0007078810759792355,0.6393879271344312,-4.22627539289672
PedSV.v2.0_DEL_chr2_2648,ALK,chr2,30331967,30332065,0.0002289730036864,True,454,0,0,2001,2,0,30332016.0,0.0,0.0004992511233150275,0.6979037625305876,-3.295850378949907
PedSV.v2.0_DEL_chr2_2651,ALK,chr2,30384805,30385668,0.0007953720050863,True,479,0,0,2141,5,0,30385236.5,0.0,0.0011649580615097856,0.8433335702458034,-7.118417619195813
PedSV.v2.0_DEL_chr2_2652,ALK,chr2,30386094,30386786,0.000144634002936,True,479,0,0,2145,0,1,30386440.0,0.0,0.00046598322460391424,0.933937672157533,-3.709444441223249
PedSV.v2.0_DEL_chr2_2653,ALK,chr2,30392328,30404893,0.0010845999931916,True,478,1,0,2139,7,0,30398610.5,0.0010438413361169101,0.0016309412861137,0.7707925863806726,-0.3134166814652028
PedSV.v2.0_INS_chr2_866,ALK,chr2,30393644,30393644,0.0015186599921435,True,476,2,0,2136,10,0,30393644.0,0.0020920502092050207,0.002329916123019571,0.6712342359331138,0.3433473112491066
PedSV.v2.0_DUP_chr2_1014,ALK,chr2,30393648,30395919,0.0071231601759791,True,441,9,0,2027,23,0,30394783.5,0.01,0.005609756097560975,0.09031229916777503,0.7084179374258226
PedSV.v2.0_INS_chr2_867,ALK,chr2,30398992,30398992,7.230659684864804e-05,True,479,0,0,2145,1,0,30398992.0,0.0,0.00023299161230195712,0.9282006285187865,-7.062378180306696
PedSV.v2.0_DEL_chr2_2654,ALK,chr2,30409063,30416947,7.230659684864804e-05,True,479,0,0,2146,0,0,30413005.0,0.0,0.0,1.0,0.0
PedSV.v2.0_DUP_chr2_1016,ALK,chr2,30419401,30419480,0.1273320019245147,False,428,51,0,1483,639,24,30419440.5,0.05323590814196242,0.16006523765144454,8.061043960528312e-15,-1.2163525022084485
PedSV.v2.0_INS_chr2_868,ALK,chr2,30419475,30419475,0.0007003889768384,True,470,0,0,1932,5,0,30419475.0,0.0,0.0012906556530717604,0.935281581122771,-9.136534080465138
PedSV.v2.0_DUP_chr5_108,TERT,chr5,557501,789001,0.00022869299573358148,True,418,0,0,2074,1,0,673251.0,0.0,0.00024096385542168674,0.8258860482858287,-2.2787226415976973
PedSV.v2.0_DUP_chr5_150,TERT,chr5,736380,1117748,0.0003616900066845119,True,478,0,0,2146,0,0,927064.0,0.0,0.0,,0.0
PedSV.v2.0_DUP_chr5_154,TERT,chr5,754062,754618,0.3711079955101013,False,146,296,36,731,1276,134,754340.0,0.38493723849372385,0.36057916861279776,0.08757464317292538,0.1578037992844741
PedSV.v2.0_INS_chr5_24,TERT,chr5,754064,754064,0.0016002299962565303,True,459,4,0,2139,4,0,754064.0,0.004319654427645789,0.0009332711152589828,0.13205381382025597,1.1826718990713185
PedSV.v2.0_DEL_chr5_286,TERT,chr5,754476,754585,0.00015017300029285252,True,476,0,0,2020,1,0,754530.5,0.0,0.00024740227610094015,0.9470201835308194,-7.760907746811746
PedSV.v2.0_DUP_chr5_155,TERT,chr5,761865,762106,0.5861889719963074,False,41,308,130,215,1552,379,761985.5,0.592901878914405,0.538210624417521,1.380994304973178e-06,0.482941696245644
PedSV.v2.0_DEL_chr5_288,TERT,chr5,761866,762472,7.235889643197879e-05,True,476,0,0,2143,1,0,762169.0,0.0,0.0002332089552238806,0.8587630440945982,-1.8693210441696642
PedSV.v2.0_DEL_chr5_289,TERT,chr5,761882,762115,7.283320155693218e-05,True,476,0,0,2118,0,0,761998.5,0.0,0.0,,0.0
PedSV.v2.0_DEL_chr5_290,TERT,chr5,761890,762150,7.313150126719847e-05,True,471,0,0,2105,0,0,762020.0,0.0,0.0,,0.0
PedSV.v2.0_DEL_chr5_292,TERT,chr5,764339,764424,0.01048749964684248,False,469,9,1,2113,29,4,764381.5,0.011482254697286013,0.008620689655172414,0.7235631662780575,0.11403558751383991
PedSV.v2.0_DEL_chr5_295,TERT,chr5,774516,774657,0.0013022699858993292,True,477,2,0,2140,3,0,774586.5,0.0020876826722338203,0.0006999533364442371,0.16749050967913903,1.3653853818912036
PedSV.v2.0_DEL_chr5_297,TERT,chr5,774578,774712,0.0015208600088953972,True,476,2,0,2135,9,0,774645.0,0.0020920502092050207,0.0020988805970149254,0.9755198673930664,0.024560403562591024
PedSV.v2.0_DEL_chr5_299,TERT,chr5,783620,783721,7.242179708555341e-05,True,476,0,0,2146,0,0,783670.5,0.0,0.0,1.0,0.0
PedSV.v2.0_DEL_chr5_300,TERT,chr5,783630,783701,7.365940109593794e-05,True,475,0,0,2116,1,0,783665.5,0.0,0.00023618327822390176,0.8790118264879306,-2.0592970643219073
PedSV.v2.0_DUP_chr5_157,TERT,chr5,783656,783738,0.0007968699792400002,True,479,0,0,2138,6,0,783697.0,0.0,0.0013992537313432835,0.933508751379062,-9.684417354333883
PedSV.v2.0_DUP_chr5_158,TERT,chr5,783707,783775,7.235889643197879e-05,True,478,0,0,2144,1,0,783741.0,0.0,0.0002331002331002331,0.8595822692887918,-1.4211123734390105
PedSV.v2.0_DEL_chr5_302,TERT,chr5,795869,796001,0.00015629899280611426,True,458,0,0,1927,2,0,795935.0,0.0,0.0005184033177812338,0.7591859753984711,-4.59561318290108
PedSV.v2.0_DEL_chr5_303,TERT,chr5,796061,796131,0.00014463400293607265,True,478,0,0,2145,1,0,796096.0,0.0,0.00023299161230195712,0.8820354067451199,-7.322577866408634
PedSV.v2.0_DEL_chr5_304,TERT,chr5,805568,805872,0.00023223400057759136,True,454,0,0,1996,1,0,805720.0,0.0,0.0002503755633450175,0.9502662752987666,-7.74624661552566
PedSV.v2.0_INS_chr5_26,TERT,chr5,805568,805568,0.08598499745130539,False,406,72,1,1777,363,5,805568.0,0.07724425887265135,0.08694638694638694,0.9176388616664197,0.01611840690158171
PedSV.v2.0_DEL_chr5_306,TERT,chr5,809584,809660,0.00021692000154871494,True,479,0,0,2144,2,0,809622.0,0.0,0.00046598322460391424,0.7200205050385696,-2.4428741326297856
PedSV.v2.0_DUP_chr5_159,TERT,chr5,835901,878001,0.00022991999867372215,True,398,1,0,2070,1,0,856951.0,0.0012531328320802004,0.00024142926122646064,0.3670196536745931,1.3230246560267782
PedSV.v2.0_DEL_chr5_307,TERT,chr5,836030,836935,0.049717798829078674,False,441,33,4,1905,226,13,836482.5,0.04288702928870293,0.058768656716417914,0.0326318635310686,-0.3693406037783276
PedSV.v2.0_DEL_chr5_308,TERT,chr5,840925,841027,0.00029346998780965805,True,465,4,0,2123,0,0,840976.0,0.0042643923240938165,0.0,0.9999127063977093,34.414399657093014
PedSV.v2.0_DEL_chr5_310,TERT,chr5,840988,841097,0.0034122299402952194,True,463,10,0,2142,2,0,841042.5,0.010570824524312896,0.0004664179104477612,0.0008836063117208391,3.5522566052258813
PedSV.v2.0_DEL_chr5_311,TERT,chr5,840991,841058,0.000519982015248388,True,465,6,0,2100,0,0,841024.5,0.006369426751592357,0.0,0.9999943969750754,47.84940183635807
PedSV.v2.0_DEL_chr5_312,TERT,chr5,841020,841138,0.2846069931983948,False,265,203,1,899,1226,1,841079.0,0.21855010660980811,0.2888052681091251,1.4161502993166054e-06,-0.5159366375380282
PedSV.v2.0_DEL_chr5_314,TERT,chr5,841061,841168,0.001066260039806366,True,445,5,0,2073,0,0,841114.5,0.005555555555555556,0.0,0.9999984280788287,46.74397010295352
